nom_original,noms_unifie
MOUSCRON,Mukronas
MOUSCRON,musukuron
MOUSCRON,Moucron
MOUSCRON,MOUSCRON
MOUSCRON,MWW
MOUSCRON,mwzkrwn
MOUSCRON,Moeschroên
MOUSCRON,Muskrono
MOUSCRON,Mouscron
MOUSCRON,무스크롱
MOUSCRON,museukeulong
MOUSCRON,موزکرون
MOUSCRON,Muskron
MOUSCRON,Moeschroen
MOUSCRON,Мускрон
Moustier (-lez-Frasnes),Moustier
Moustier (-lez-Frasnes),Moustier (-lez-Frasnes)
Moustier (-sur-Sambre),Jemeppe-sur-Sambre (Moustier-sur-Sambre)
Moustier (-sur-Sambre),Moustier
Moustier (-sur-Sambre),Moustier-sur-Sambre
Moustier (-sur-Sambre),Moustier (-sur-Sambre)
Mouzaive,Mouzaive
Moxhe,Hannut (Moxhe)
Moxhe,Moxhe
Mozet,Mozet
Mozet,Gesves (mozet)
Muizen,Gingelom (Muizen)
Muizen,Muysen
Muizen,Muizen
Muizen,Gingelom (Muizen)
Muizen,Muysen
Muizen,Muizen
Mullem,Mulheim
Mullem,Mullem
Munkzwalm,Munkzwalm
Munkzwalm,Munckzwalm
Muno,Muno
Munsterbilzen,Munsterbilsen
Munsterbilzen,Munsterbilzen
Munsterbilzen,Bilzen (Munsterbilzen)
Munte,Munte
Munte,EBMT
MUSSON,Мюсон
MUSSON,موسون
MUSSON,米松
MUSSON,mi song
MUSSON,Mussoni vald
MUSSON,mwswn
MUSSON,Mjuson
MUSSON,Musson
MUSSON,MUSSON
Mussy-la-Ville,Mussy-la-Ville
My,Ferrieres (My)
My,My
My,Ferrières (My)
Naast,Naast
Nadrin,Houffalize (Nadrin)
Nadrin,Nadrin
Nafraiture,Nafraiture
Nalinnes,Nalinnes
Namêche,Namache
Namêche,Namêche
Namêche,Nameche
NAMUR,Горад Намюр
NAMUR,namwileu
NAMUR,Name
NAMUR,namu r
NAMUR,Namuro
NAMUR,Namen
NAMUR,נאמור
NAMUR,나뮈르
NAMUR,Nameur
NAMUR,Gorad Namjur
NAMUR,Намюр
NAMUR,na mu er
NAMUR,Namyur
NAMUR,Namira
NAMUR,Namurcum
NAMUR,Ναμύρ
NAMUR,ናሙር
NAMUR,Namur
NAMUR,nmwr  blzhyk
NAMUR,شهرستان نمور
NAMUR,Namīra
NAMUR,那慕爾
NAMUR,Namiūras
NAMUR,namwr
NAMUR,QNM
NAMUR,Namuri ringkond
NAMUR,na mu er qu
NAMUR,นามูร์
NAMUR,namyuru
NAMUR,Namen
NAMUR,Namir
NAMUR,Նամյուր
NAMUR,Намир
NAMUR,ナミュール
NAMUR,Namur
NAMUR,نامور
NAMUR,Namiuras
NAMUR,di Namur
NAMUR,Namjur
NAMUR,Namyr
NAMUR,Namouer
NAMUR,Namur
NAMUR,Bezirk Namur
NAMUR,那慕爾區
NAMUR,Namouer
NAMUR,Arondisamant Namur
NAMUR,نمور، بلژیک
NAMUR,NAMUR
NAMUR,shhrstan nmwr
NANDRIN,NANDRIN
NANDRIN,ناندرن
NANDRIN,nan de lan
NANDRIN,Nandrin
NANDRIN,nandrn
NANDRIN,Nandren
NANDRIN,Нандрен
NANDRIN,楠德兰
Nanninne,Namur (Naninne)
Nanninne,Naninne
Nanninne,Nanninne
Naomé,Naome
Naomé,Naomé
NASSOGNE,نسونی
NASSOGNE,Насон
NASSOGNE,Nason
NASSOGNE,na suo nie
NASSOGNE,nswny
NASSOGNE,NASSOGNE
NASSOGNE,Nassogne
NASSOGNE,纳索涅
NASSOGNE,Nason'
NASSOGNE,Насонь
Natoye,Hamois (Natoye)
Natoye,Natoye
NAZARETH,Nazaret
NAZARETH,Nazareth
NAZARETH,NAZARETH
Néchin,Nechin
Néchin,Néchin
Nederboelare,Nederboelare
Nederboelare,Nederboulaere
Nederbrakel,Nederbrakel
Nederbrakel,Brakel
Nederename,Nederename
Nederename,Nedereename
Nederhasselt,Nederhasselt
Nederokkerzeel,Nederokkerzeel
Nederokkerzeel,Neder-Ockerzeel
Nederokkerzeel,Kampenhout (Nederokkerzeel)
Neder-Over-Heembeek,Nederheembeek
Neder-Over-Heembeek,Neder-Over-Heembeek
Nederzwalm,Nederzwalm
Nederzwalm,Nederzwalm-Hermelgem
Nederzwalm,Hermelgem
Nederzwalm-Hermelgem,Nederzwalm
Nederzwalm-Hermelgem,Nederzwalm-Hermelgem
Nederzwalm-Hermelgem,Hermelgem
Neerglabbeek,Neerglabbeek
Neerharen,Lanaken (Neerharen)
Neerharen,Neerharen
Neerhespen,Neerhespen
Neerheylissem,Neerheylissem
Neerijse,Huldenberg (Neerijse)
Neerijse,Neeryssche
Neerijse,Neerijse
Neerijse,Neerijsche
Neerlanden,Neerlanden
Neerlinter,Neerlinter
Neeroeteren,Neeroeteren
Neeroeteren,Maaseik (Neeroeteren)
NEERPELT,NEERPELT
NEERPELT,Nerpelt
NEERPELT,Нерпелт
NEERPELT,Neerpelt
NEERPELT,neiyr phel t
NEERPELT,เนียร์เพลต์
NEERPELT,nrplt
NEERPELT,nei pei er te
NEERPELT,نرپلت
NEERPELT,内佩尔特
Neerrepen,Neerrepen
Neervelp,Boutersem (Neervelp)
Neervelp,Neervelp
Neerwinden,Neerwinden
Neigem,Neyghem
Neigem,Neigem
Nerem,Nerem
Nerem,Nederheim
Nerem,Neerem
Nessonvaux,Trooz (Nessonvaux)
Nessonvaux,Nessonvaux
Néthen,La Nethen Ruisseau
Néthen,Nethen
Néthen,Néthen
Néthen,Grez-Doiceau (Nethen)
Nettinne,Nettinne
Nettinne,Somme-Leuze (Nettinne)
NEUFCHÂTEAU,NEUFCHÂTEAU
NEUFCHÂTEAU,Neufchâteau
NEUFCHÂTEAU,Neufchâteau
NEUFCHÂTEAU,Neufchâteau
NEUFCHÂTEAU,Neufchateau
NEUFCHÂTEAU,Neufchateau
NEUFCHÂTEAU,Neufchateau
Neufchâteau (Liège),Neufchâteau
Neufchâteau (Liège),Neufchâteau
Neufchâteau (Liège),Neufchâteau
Neufchâteau (Liège),Neufchateau
Neufchâteau (Liège),Neufchateau
Neufchâteau (Liège),Neufchâteau (Liège)
Neufchâteau (Liège),Neufchateau
Neufmaison,Neufmaison
Neufvilles,Neufvilles
Neu-Moresnet,Neu-Moresnet
Neu-Moresnet,La Calamine (Neu-Moresnet)
NEUPRÉ,na pu lei
NEUPRÉ,Njopre
NEUPRÉ,纳普雷
NEUPRÉ,Neupre
NEUPRÉ,NEUPRÉ
NEUPRÉ,nwprh
NEUPRÉ,نوپره
NEUPRÉ,Neupré
NEUPRÉ,Нёпре
NEUPRÉ,N'opre
NEUPRÉ,Ньопре
Neuville,Neuville-le-Chaudron
Neuville,Neuville
Neuville,Philippeville (Neuville)
Neuville-en-Condroz,Neupre (Neuville-en-Condroz)
Neuville-en-Condroz,Neuville-en-Condroz
Neuville-en-Condroz,Neupré (Neuville-en-Condroz)
Neuville-sous-Huy,Neuville-sous-Huy
NEVELE,NEVELE
NEVELE,nwl
NEVELE,Невеле
NEVELE,نول
NEVELE,nei fu lei
NEVELE,内弗勒
NEVELE,Nevele
NIEL,NIEL
NIEL,Niel
Niel-bij-As,Niel-pres-d'Asch
Niel-bij-As,As (Niel-bij-As)
Niel-bij-As,Niel-près-d'Asch
Niel-bij-As,Niel-bij-Asch
Niel-bij-As,Niel-bij-As
Niel-bij-Sint-Truiden,Niel-Saint-Trond
Niel-bij-Sint-Truiden,Niel-bij-Sint-Truiden
Nieuwenhove,Nieuwenhoeve
Nieuwenhove,Nieuwenhove
Nieuwenrode,Kapelle-op-den-Bos (Nieuwenrode)
Nieuwenrode,Nieuwenrode
NIEUWERKERKEN,尼沃凯尔肯
NIEUWERKERKEN,Njuerkerken
NIEUWERKERKEN,Noërekirke
NIEUWERKERKEN,Нюеркеркен
NIEUWERKERKEN,nywrkrkan
NIEUWERKERKEN,نیورکرکان
NIEUWERKERKEN,ni wo kai er ken
NIEUWERKERKEN,Nieuwerkerken
NIEUWERKERKEN,Noerekirke
NIEUWERKERKEN,นีวเวอร์แกร์เกิน
NIEUWERKERKEN,NIEUWERKERKEN
Nieuwerkerken,尼沃凯尔肯
Nieuwerkerken,Njuerkerken
Nieuwerkerken,Noërekirke
Nieuwerkerken,Нюеркеркен
Nieuwerkerken,nywrkrkan
Nieuwerkerken,نیورکرکان
Nieuwerkerken,ni wo kai er ken
Nieuwerkerken,Nieuwerkerken
Nieuwerkerken,Noerekirke
Nieuwerkerken,นีวเวอร์แกร์เกิน
Nieuwkapelle,Nieucappelle
Nieuwkapelle,Nieuwkapelle
Nieuwkerke,Neuve-Eglise
Nieuwkerke,Nieuwkerke
Nieuwkerke,Neuve-Église
Nieuwkerken-Waas,Nieuwkerken-Waas
Nieuwkerken-Waas,Nieuwkerken-Waes
Nieuwmunster,Nieuwmunster
NIEUWPOORT,Ньивпорт
NIEUWPOORT,نیوپر
NIEUWPOORT,Nieuport
NIEUWPOORT,nywpr
NIEUWPOORT,N'ivport
NIEUWPOORT,Nieuwpôort
NIEUWPOORT,尼乌波尔特
NIEUWPOORT,Nieupoorte
NIEUWPOORT,NIEUWPOORT
NIEUWPOORT,niupoleuteu
NIEUWPOORT,Нюпорт
NIEUWPOORT,Nieuwpoort
NIEUWPOORT,니우포르트
NIEUWPOORT,Nieupoort
NIEUWPOORT,Njuport
NIEUWPOORT,Nieuwpoôrt
NIEUWPOORT,niuporuto
NIEUWPOORT,ni wu bo er te
NIEUWPOORT,ニーウポールト
Nieuwrode,Nieuwrode
Nieuwrode,Nieuwrhode
NIJLEN,Nylen
NIJLEN,Nijlen
NIJLEN,NIJLEN
Nil-Saint-Vincent-Saint-Martin,Walhain (Nil-Saint-Vincent-Saint-Martin)
Nil-Saint-Vincent-Saint-Martin,Nil-Saint-Vincent-Saint-Martin
Nimy,Nimy
Nimy,Nimy
NINOVE,Нинове
NINOVE,尼诺弗
NINOVE,nynw
NINOVE,NINOVE
NINOVE,Outer
NINOVE,نینو
NINOVE,Ninove
NINOVE,ni nuo fu
Nismes,Nismes
NIVELLES,Arondisamant Nivelles
NIVELLES,Nivelles
NIVELLES,shhrstan nywl
NIVELLES,尼韋爾區
NIVELLES,Nijvel
NIVELLES,NIVELLES
NIVELLES,Нивел
NIVELLES,ni wei er qu
NIVELLES,Bezirk Nivelles
NIVELLES,Nivellesi ringkond
NIVELLES,Nivelles
NIVELLES,شهرستان نیول
NIVELLES,di Nivelles
NIVELLES,Nivelle
NIVELLES,Nivelles
NIVELLES,Nijvel
NIVELLES,Nivel
NIVELLES,Nivelles
NIVELLES,Nivelles
Niverlée,Niverlee
Niverlée,Niverlée
Nives,Nives
Nobressart,Nobressart
Nodebais,Beauvechain (Nodebais)
Nodebais,Nodebais
Noduwez,Orp-Jauche (Noduwez)
Noduwez,Noduwez
Noirchain,Noirchain
Noirefontaine,Noirefontaine
Noiseux,Noiseux
Noiseux,Somme-Leuze (Noiseux)
Nokere,Nokere
Nollevaux,Nollevaux
Noorderwijk,Noorderwijk
Noorderwijk,Norderwyck
Noordschote,Noordschote
Nossegem,Nosseghem
Nossegem,Nossegem
Nossegem,Zaventem (Nossegem)
Nothomb,Nothomb
Nothomb,Attert (Nothomb)
Nouvelles,Nouvelles
Noville (-lez-Bastogne),Noville
Noville (-lez-Bastogne),Noville (-lez-Bastogne)
Noville (-lez-Bastogne),Bastogne (Noville)
Noville (-lez-Bastogne),Fexhe-le-Haut-Clocher (Noville)
Noville,Noville
Noville,Bastogne (Noville)
Noville,Fexhe-le-Haut-Clocher (Noville)
Noville-les-Bois,Noville-les-Bois
Noville-sur-Mehaigne,Noville-sur-Méhaigne
Noville-sur-Mehaigne,Noville-sur-Mehaigne
Nukerke,Nukerke
Obaix,Pont-à-Celles (Obaix)
Obaix,Obaix
Obaix,Pont-a-Celles (Obaix)
Obigies,Obigies
Obourg,Obourg
Ochamps,Ochamps
Ocquier,Ocquier
Odeigne,Odeigne
Odeur,Odeur
Oedelem,Oedelem
Oekene,Ouckene
Oekene,Oekene
Oelegem,Oeleghem
Oelegem,Oelegem
Oeren,Oeren
Oeselgem,Oeselgem
Oeselgem,Oesselghem
Oetingen,Oetingen
Oetingen,Oetinghen
Œudeghien,Oeudeghien
Œudeghien,Œudeghien
Oevel,Westerlo (Oevel)
Oevel,Oevel
Offagne,Offagne
Offagne,Offange
Ogy,Ogy
Ohain,Lasne (Ohain)
Ohain,Ohain
OHEY,Oeh
OHEY,ao ai
OHEY,奥埃
OHEY,Oe
OHEY,اوئه
OHEY,Ое
OHEY,Ohey
OHEY,awyh
OHEY,OHEY
OHEY,Ohe
OHEY,Ohè
OHEY,Оэ
Oignies,Oignies
Oignies-en-Thiérache,Viroinval (Oignies-en-Thierache)
Oignies-en-Thiérache,Viroinval (Oignies-en-Thiérache)
Oignies-en-Thiérache,Oignies-en-Thierache
Oignies-en-Thiérache,Oignies-en-Thiérache
Oisquercq,Oisquercq
Oisquercq,Oostkerk
Oizy,Oizy
Okegem,Okegem
OLEN,Oolen
OLEN,Olen
OLEN,OLEN
Oleye,Waremme (Oleye)
Oleye,Liek
Oleye,Oleye
Ollignies,Ollignies
Ollignies,Woelingen
Olloy-sur-Viroin,Olloy
Olloy-sur-Viroin,Olloy-sur-Viroin
Olmen,Olmen
OLNE,Oln
OLNE,Ol'n
OLNE,Olne
OLNE,Ольн
OLNE,奥尔恩
OLNE,OLNE
OLNE,awln
OLNE,اولن
OLNE,ao er en
OLNE,Олн
Olsene,Olsene
Omal,Omal
Omal,Geer (Omal)
Ombret-Rawsa,Ombret
Ombret-Rawsa,Amay (Ombret)
Ombret-Rawsa,Ombret-Rawsa
Omezée,Omezee
Omezée,Omezée
ONHAYE,翁艾
ONHAYE,One
ONHAYE,Onhaye
ONHAYE,Оне
ONHAYE,عونه
ONHAYE,weng ai
ONHAYE,ONHAYE
Onkerzele,Onkerzeele
Onkerzele,Onkerzele
Onnezies,Onnezies
Onoz,Onoz
Onze-Lieve-Vrouw-Lombeek,Onze-Lieve-Vrouw-Lombeek
Onze-Lieve-Vrouw-Lombeek,Roosdaal (Onze-Lieve-Vrouw-Lombeek)
Onze-Lieve-Vrouw-Lombeek,Lombeek-Notre-Dame
Onze-Lieve-Vrouw-Waver,Wavre-Notre-Dame
Onze-Lieve-Vrouw-Waver,Onze-Lieve-Vrouw-Waver
Onze-Lieve-Vrouw-Waver,Sint-Katelijne-Waver  (Onze-Lieve-Vrouw-Waver)
Ooigem,Ooigem
Ooigem,Oyghem
Ooike,Ooike
Ooike,Oycke
Ooike,Ooike
Ooike,Oycke
Ooike,Ooike
Ooike,Oycke
Oombergen,Oombergen
Oombergen,Oombergen
Oombergen,Oombergen
Oorbeek,Oorbeek
Oorbeek,Oirbeek
Oorbeek,Tienen (Oorbeek)
Oordegem,Oordegem
Oorderen,Oorderen
Oostakker,Oostacker
Oostakker,Oostakker
Oostduinkerke,Oost-Dunkerke
Oostduinkerke,Oost-Dunkerke-Bains
Oostduinkerke,Oostduinkerke
Oosteeklo,Oosteekloo
Oosteeklo,Oost-Eecloo
Oosteeklo,Oosteeklo
OOSTENDE,OOSTENDE
OOSTENDE,Ostende
OOSTENDE,Oostende
OOSTENDE,Oostende
OOSTENDE,d'Ostende
OOSTENDE,d’Ostende
OOSTERZELE,Oosterzeele
OOSTERZELE,Osterzele
OOSTERZELE,اوزترزل
OOSTERZELE,OOSTERZELE
OOSTERZELE,奥斯特尔泽莱
OOSTERZELE,Остерзеле
OOSTERZELE,Oosterzele
OOSTERZELE,ao si te er ze lai
OOSTERZELE,awztrzl
Oostham,Ham (Oostham)
Oostham,Oostham
OOSTKAMP,Oôstkamp
OOSTKAMP,ao si te kan pu
OOSTKAMP,奥斯特坎普
OOSTKAMP,OOSTKAMP
OOSTKAMP,اوزتکام
OOSTKAMP,Ostkamp
OOSTKAMP,Oostkamp
OOSTKAMP,Осткамп
OOSTKAMP,Ôostkamp
OOSTKAMP,Oostcamp
OOSTKAMP,awztkam
Oostkerke,Oisquercq
Oostkerke,Oostkerk
Oostkerke,Oostkerke
Oostkerke,Oisquercq
Oostkerke,Oostkerk
Oostkerke,Oostkerke
Oostmalle,Oostmalle
Oostnieuwkerke,Oostnieuwkerke
OOSTROZEBEKE,奥斯特罗泽贝克
OOSTROZEBEKE,اوزتروزوبوک
OOSTROZEBEKE,awztrwzwbwk
OOSTROZEBEKE,Oostroosebeke
OOSTROZEBEKE,ao si te luo ze bei ke
OOSTROZEBEKE,OOSTROZEBEKE
OOSTROZEBEKE,Острозебеке
OOSTROZEBEKE,Oostrozebeke
OOSTROZEBEKE,Oostroozebeke
OOSTROZEBEKE,Ostrozebeke
OOSTROZEBEKE,Ôostrôzebeke
Oostvleteren,Oostvleteren
Oostwinkel,Oostwinkel
Opbrakel,Opbrakel
Opdorp,Opdorp
OPGLABBEEK,Opglabeek
OPGLABBEEK,Opglabbeek
OPGLABBEEK,OPGLABBEEK
Opgrimbie,Opgrimbie
Opgrimbie,Maasmechelen (Opgrimbie)
Opgrimbie,Opgrimby
Ophain-Bois-Seigneur-Isaac,Braine-l'Alleud (Ophain-Bois-Seigneur-Isaac)
Ophain-Bois-Seigneur-Isaac,Ophain-Bois-Seigneur-Isaac
Ophain-Bois-Seigneur-Isaac,Ophain
Ophasselt,Ophasselt
Opheers,Opheers
Opheers,Heers (Opheers)
Opheylissem,Helecine (Opheylissem)
Opheylissem,Opheylissem
Opheylissem,Hélécine (Opheylissem)
Ophoven,Ophoven
Opitter,Opitter
Opitter,Bree (Opitter)
Oplinter,Tienen (Oplinter)
Oplinter,Oplinter
Opoeteren,Maaseik (Opoeteren)
Opoeteren,Opoeteren
Opont,Opont
Opprebais,Incourt (Opprebais)
Opprebais,Opprebais
Oppuurs,Oppuers
Oppuurs,Sint-Amands (Oppuurs)
Oppuurs,Oppuurs
Opvelp,Opvelp
Opvelp,Bierbeek (Opvelp)
OPWIJK,Opvejk
OPWIJK,ao pu wei ke
OPWIJK,Opwijk
OPWIJK,awpwyyzhk
OPWIJK,Опвейк
OPWIJK,奥普韦克
OPWIJK,Opwyck
OPWIJK,OPWIJK
OPWIJK,اوپوئیژک
Orbais,Perwez (Orbais)
Orbais,Orbais
Orchimont,Orchimont
Orcq,Orcq
Ordingen,Sint-Truiden (Ordingen)
Ordingen,Ordingen
Oret,Oret
OREYE,Oreye
OREYE,ao lai
OREYE,اوره‌ای
OREYE,OREYE
OREYE,Ore
OREYE,Орей
OREYE,奥赖
OREYE,Оре
OREYE,Oerle
OREYE,Orej
Orgeo,Orgeo
Ormeignies,Ormeignies
ORP-JAUCHE,awrp-zhwsh
ORP-JAUCHE,Orp-Jauche
ORP-JAUCHE,Oû-Djåce
ORP-JAUCHE,ao er pu-ruo shen
ORP-JAUCHE,Ou-Djace
ORP-JAUCHE,Ор-Жош
ORP-JAUCHE,Орп-Жош
ORP-JAUCHE,Orp-Zhosh
ORP-JAUCHE,奥尔普－若什
ORP-JAUCHE,ORP-JAUCHE
ORP-JAUCHE,Or-Zhosh
ORP-JAUCHE,اورپ-ژوش
Orp-le-Grand,Orp-le-Grand
Orroir,Orroir
Orsmaal,Orsmael-Gussenhoven
Orsmaal,Orsmaal
Orsmaal,Orsmaal-Gussenhoven
Orsmaal,Linter (Orsmaal-Gussenhoven)
Orsmaal-Gussenhoven,Orsmael-Gussenhoven
Orsmaal-Gussenhoven,Orsmaal
Orsmaal-Gussenhoven,Orsmaal-Gussenhoven
Orsmaal-Gussenhoven,Linter (Orsmaal-Gussenhoven)
Ortho,Ortho
Ostiches,Ostiches
Otegem,Ooteghem
Otegem,Ootegem
Otegem,Otegem
Oteppe,Oteppe
Oteppe,Burdinne (Oteppe)
Othée,Othée
Othée,Awans (Othee)
Othée,Elch
Othée,Othee
Othée,Awans (Othée)
Otrange,Oreye (Otrange)
Otrange,Otrange
Otrange,Wouteringen
Ottenburg,Huldenberg (Ottenburg)
Ottenburg,Ottenbourg
Ottenburg,Ottenburg
Ottergem,Ottergem
OTTIGNIES-LOUVAIN-LA-NEUVE,Отињи Лувен ла Нев
OTTIGNIES-LOUVAIN-LA-NEUVE,Ocgniye-Li Nou Loven
OTTIGNIES-LOUVAIN-LA-NEUVE,Ocgniye-Li Noû Lovén
OTTIGNIES-LOUVAIN-LA-NEUVE,Otini-Luven la N'ov
OTTIGNIES-LOUVAIN-LA-NEUVE,Ottin'i-Luven-la-Njov
OTTIGNIES-LOUVAIN-LA-NEUVE,اوتینی-لوون‌لنو
OTTIGNIES-LOUVAIN-LA-NEUVE,奥蒂尼－新鲁汶
OTTIGNIES-LOUVAIN-LA-NEUVE,OTTIGNIES-LOUVAIN-LA-NEUVE
OTTIGNIES-LOUVAIN-LA-NEUVE,Ottignies-Louvain-La-Neuve
OTTIGNIES-LOUVAIN-LA-NEUVE,Ottiniacum-Novum Lovanium
OTTIGNIES-LOUVAIN-LA-NEUVE,Otini Luven la Nev
OTTIGNIES-LOUVAIN-LA-NEUVE,Оттиньи-Лувен-ла-Нёв
OTTIGNIES-LOUVAIN-LA-NEUVE,Отини-Лувен ла Ньов
OTTIGNIES-LOUVAIN-LA-NEUVE,ao di ni-xin lu wen
OTTIGNIES-LOUVAIN-LA-NEUVE,Ottignies-Louvain-la-Neuve
Oudegem,Audegem
Oudegem,Oudegem
Oudegem,Audeghem
Oudekapelle,Oudecappelle
Oudekapelle,Oudekapelle
OUDENAARDE,Oudenaarde
OUDENAARDE,OUDENAARDE
OUDENAARDE,Oudenaarde
OUDENAARDE,d'Audenarde
OUDENAARDE,Audenarde
OUDENAARDE,d’Audenarde
Oudenaken,Audenaeken
Oudenaken,Oudenaken
OUDENBURG,Ауденбюрг
OUDENBURG,Oudenburg
OUDENBURG,اودانبورگ
OUDENBURG,奥登布尔格
OUDENBURG,ao deng bu er ge
OUDENBURG,Oednburh
OUDENBURG,Audenbjurg
OUDENBURG,Oednburg
OUDENBURG,OUDENBURG
OUDENBURG,awdanbwrg
OUD-HEVERLEE,Aud-Kheverle
OUD-HEVERLEE,aw-awrlh
OUD-HEVERLEE,Ауд-Хеверле
OUD-HEVERLEE,Aud Kheverle
OUD-HEVERLEE,Ауд Хеверле
OUD-HEVERLEE,OUD-HEVERLEE
OUD-HEVERLEE,旧赫纲尔莱
OUD-HEVERLEE,او-اورله
OUD-HEVERLEE,Vieux-Heverle
OUD-HEVERLEE,Vieux-Héverlé
OUD-HEVERLEE,jiu he gang er lai
OUD-HEVERLEE,Oud-Heverlee
OUD-TURNHOUT,Vieux-Turnhout
OUD-TURNHOUT,Oud-Turnhout
OUD-TURNHOUT,OUD-TURNHOUT
OUFFET,Уффе
OUFFET,اوفه
OUFFET,Уфе
OUFFET,Ufe
OUFFET,awfh
OUFFET,乌费
OUFFET,Uffe
OUFFET,OUFFET
OUFFET,wu fei
OUFFET,Ouffet
Ougrée,Ougree
Ougrée,Seraing (Ougree)
Ougrée,Seraing (Ougrée)
Ougrée,Ougrée
OUPEYE,Упей
OUPEYE,Oupeye
OUPEYE,wu pei
OUPEYE,Oûpêye
OUPEYE,awpyy
OUPEYE,乌佩
OUPEYE,اوپئی
OUPEYE,OUPEYE
OUPEYE,Upej
OUPEYE,Упе
OUPEYE,Upe
Outer,Нинове
Outer,尼诺弗
Outer,nynw
Outer,Outer
Outer,نینو
Outer,Ninove
Outer,ni nuo fu
Outgaarden,Outgaarden
Outgaarden,Autgaerde
Outrelouxhe,Outrelouxhe
Outrijve,Autryve
Outrijve,Outrijve
Ouwegem,Ouwegem
Ouwegem,Auwegem
Overboelare,Overboelare
Overboelare,Overboulaere
Overhespen,Overhespen
OVERIJSE,Overejse
OVERIJSE,awryzhz
OVERIJSE,奥纲赖泽
OVERIJSE,Overijsche
OVERIJSE,Overijse
OVERIJSE,Overyssche
OVERIJSE,ao gang lai ze
OVERIJSE,Оверийсе
OVERIJSE,اوریژز
OVERIJSE,Оверейсе
OVERIJSE,Overijase
OVERIJSE,OVERIJSE
Overmere,Overmere
Overmere,Overmeire
OVERPELT,Overpeltas
OVERPELT,Overpelt
OVERPELT,awrplt
OVERPELT,奥弗佩尔特
OVERPELT,ao fu pei er te
OVERPELT,Pelt
OVERPELT,اورپلت
OVERPELT,Оверпелт
OVERPELT,โอเวอร์เพลต์
OVERPELT,OVERPELT
OVERPELT,xo wexr phel t
Overrepen,Tongeren (Overrepen)
Overrepen,Overrepen
Overwinden,Overwinden
Paal,Beringen (Paal)
Paal,Paal
Paal,Pael
Paifve,Paifve
Pailhe,Pailhe
Pailhe,Clavier (Pailhe)
PALISEUL,ba li se er
PALISEUL,Palijhoû
PALISEUL,Palizjol'
PALISEUL,plyzw
PALISEUL,پلیزو
PALISEUL,Palijhou
PALISEUL,Пализьол
PALISEUL,巴利瑟尔
PALISEUL,Paliseuli vald
PALISEUL,Paliseul
PALISEUL,Пализёль
PALISEUL,PALISEUL
PALISEUL,Paliz'ol
Pamel,Roosdaal (Pamel)
Pamel,Pamel
Papignies,Papegem
Papignies,Papignies
Parike,Paricke
Parike,Parike
Passendale,Passendale
Passendale,Passchendaele
Passendale,Passchendale
Patignies,Patignies
Pâturages,Pâturages
Pâturages,Paturages
Paulatem,Paulatem
Paulatem,Paulaethem
PECQ,Pècq
PECQ,pwk
PECQ,Pecq
PECQ,پوک
PECQ,PECQ
PECQ,Pek
PECQ,Пек
PEER,佩尔
PEER,Пер
PEER,เปร์
PEER,Peer
PEER,pei er
PEER,PEER
PEER,ph
PEER,په
PEER,Per
PEER,per
Peissant,Peissant
Pellaines,Pellaines
Pellaines,Pellen
Pellenberg,Pellenberg
PEPINGEN,پوپنژان
PEPINGEN,Pepinghen
PEPINGEN,pei ping en
PEPINGEN,PEPINGEN
PEPINGEN,佩平恩
PEPINGEN,Pepingen
PEPINGEN,Пепинген
PEPINGEN,pwpnzhan
PEPINSTER,po pan si te er
PEPINSTER,Pepenster
PEPINSTER,Пепенстер
PEPINSTER,PEPINSTER
PEPINSTER,Pepinster
PEPINSTER,pwpnsth
PEPINSTER,پوپنسته
PEPINSTER,珀潘斯特尔
Perk,Steenokkerzeel (Perk)
Perk,Perck
Perk,Perk
Péronnes (-lez-Antoing),Péronnes-lez-Antoing
Péronnes (-lez-Antoing),Péronnes (-lez-Antoing)
Péronnes (-lez-Binche),Péronnes-lez-Binche
Péronnes (-lez-Binche),Péronnes
Péronnes (-lez-Binche),Péronnes (-lez-Binche)
Péronnes (-lez-Binche),Peronnes-lez-Binche
Péronnes (-lez-Binche),Peronnes
Péronnes (-lez-Binche),Peronnez
PÉRUWELZ,Piérwé
PÉRUWELZ,Péruwelz
PÉRUWELZ,Perwe-e-Hinnot
PÉRUWELZ,پروولز
PÉRUWELZ,Перювелз
PÉRUWELZ,Perjuvel'z
PÉRUWELZ,Perjuvelz
PÉRUWELZ,prwwlz
PÉRUWELZ,Pierwe
PÉRUWELZ,Peruwelz
PÉRUWELZ,Перювельз
PÉRUWELZ,Perwé-e-Hinnot
PÉRUWELZ,PÉRUWELZ
Pervijze,Pervijze
Pervijze,Pervyse
PERWEZ,pei er wei
PERWEZ,Перве
PERWEZ,Perwijs
PERWEZ,پروئه
PERWEZ,Perwez
PERWEZ,Perwé
PERWEZ,PERWEZ
PERWEZ,Perve
PERWEZ,prwyh
PERWEZ,Perwe
PERWEZ,佩尔韦
Perwez,pei er wei
Perwez,Перве
Perwez,Perwijs
Perwez,پروئه
Perwez,Perwez
Perwez,Perwé
Perwez,Perve
Perwez,prwyh
Perwez,Perwe
Perwez,佩尔韦
Pesche,Pesche
Pessoux,Pessoux
Petegem,Petegem
Petegem,Petegem-aan-de-Leie
Petegem,Petegem-aan-de-Schelde
Petegem,Petegem
Petegem-aan-de-Leie,Petegem
Petegem-aan-de-Leie,Petegem-aan-de-Leie
