unique_id_match,Column,unique_id_query,visit_id,wikipedia_link_nl,google_book_query,nom_complet,toponymName,fclName,commune,province,region,country,query_normalised,queries_ngrams,MATCH,equality_match_extract_geonames,types_Anne,equality_anne_ettore,nom_complet?,nom_complet_ailleurs?,types_Ettore,queries,extract_lieux_be,extract_persons,extract_family
52045-2212774-fulgenzio,693,52045-2212774,2212774,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""fulgenzio""~5","https://www.googleapis.com/books/v1/volumes?q=""fulgenzio""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,fulgenzio,1.0,fulgenzio,,per,True,False,,per,fulgenzio,,,
52058-2212877-crick,694,52058-2212877,2212877,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""crick""~5","https://www.googleapis.com/books/v1/volumes?q=""crick""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,crick,1.0,crick,,per_ambig,True,False,,per_ambig,crick,,,Crick
,695,52252-2217460,2217460,,,,,,,,,,grelle,1.0,,,,,,,,grelle,,,Grelle
,696,52270-2218516,2218516,,,,,,,,,,malinois,1.0,,,,,,,,malinois,,,
52362-2220870-stade heysel,697,52362-2220870,2220870,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""heysel police stade""~5","https://www.googleapis.com/books/v1/volumes?q=""stade+heysel+police""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,POI,Brussels,Brussels Capital,Brusseels Capital,Belgium,stade heysel police,3.0,stade heysel,False,loc,True,False,false,loc,stade heysel police,,,Stade Heysel Police
52471-2223060-transenter,698,52471-2223060,2223060,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""alccolisme mme transenter""~5","https://www.googleapis.com/books/v1/volumes?q=""mme+transenter+alccolisme""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,mme transenter alccolisme,3.0,transenter,,per,True,False,,per,mme transenter alccolisme,,,
52513-2223993-hoogendijk,699,52513-2223993,2223993,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""hoogendijk""~5","https://www.googleapis.com/books/v1/volumes?q=""hoogendijk""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,hoogendijk,1.0,hoogendijk,,per,True,False,,per,hoogendijk,,,Hoogendijk
52539-2225567-rotsaert,700,52539-2225567,2225567,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""o rotsaert""~5","https://www.googleapis.com/books/v1/volumes?q=""o.+rotsaert""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,o. rotsaert,2.0,rotsaert,,per,True,False,,per,o. rotsaert,,,Rotsaert
52624-2229092-joeph straus,701,52624-2229092,2229092,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""joeph straus""~5","https://www.googleapis.com/books/v1/volumes?q=""joeph+straus""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,joeph straus,2.0,joeph straus,,per,True,True,,per,joeph straus,,Joeph Straus,Straus
52628-2229093-esneux,702,52628-2229093,2229093,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""centenaire esneux""~5","https://www.googleapis.com/books/v1/volumes?q=""centenaire+esneux""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Esneux,Commune,Esneux,Liège Province,Wallonia,Belgium,centenaire esneux,2.0,esneux,True,loc,True,,,loc,centenaire esneux,esneux,,
52721-2232719-mélidès,703,52721-2232719,2232719,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""melides""~5","https://www.googleapis.com/books/v1/volumes?q=""m%C3%A9lid%C3%A8s""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,mélidès,1.0,mélidès,,per,True,False,,per,mélidès,,,
,704,52755-2234369,2234369,,,,,,,,,,limnimétrie,1.0,,,,,,,,limnimétrie,,,
52797-2236559-de coster,705,52797-2236559,2236559,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""coster cross de michiels""~5","https://www.googleapis.com/books/v1/volumes?q=""de+coster+michiels+cross""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,de coster michiels cross,4.0,de coster,,per,True,False,,per,de coster michiels cross,,Michiels Cross,De Coster Michiels Cross
52797-2236559-michiels,706,52797-2236559,2236559,,,False,,,,,,,de coster michiels cross,4.0,michiels,,per,True,False,?,per,de coster michiels cross,,Michiels Cross,De Coster Michiels Cross
52846-2237703-prusse,707,52846-2237703,2237703,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""de prusse rue""~5","https://www.googleapis.com/books/v1/volumes?q=""rue+de+prusse""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,,,,,Germany,rue de prusse,3.0,prusse,,loc,True,,,loc,rue de prusse,,,Rue De Prusse
53017-2241140-kuulkers,708,53017-2241140,2241140,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""kuulkers""~5","https://www.googleapis.com/books/v1/volumes?q=""kuulkers""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,kuulkers,1.0,kuulkers,,per,True,False,,per,kuulkers,,,
,709,53076-2243596,2243596,,,,,,,,,,patinage,1.0,,,,,,,,patinage,,,
,710,53255-2248151,2248151,,,,,,,,,,gymnastiekzaal,1.0,,,,,,,,gymnastiekzaal,,,
53473-2255473-reinertsen,711,53473-2255473,2255473,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""congo reinertsen""~5","https://www.googleapis.com/books/v1/volumes?q=""reinertsen%2C+congo""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,"reinertsen, congo",2.0,reinertsen,,per,True,False,,per,"reinertsen, congo",,,Reinertsen Congo
53473-2255473-congo,712,53473-2255473,2255473,,,,,,,,,Democratic Republic of the Congo,"reinertsen, congo",2.0,congo,,loc,True,,,loc,"reinertsen, congo",,,Reinertsen Congo
,713,53484-2255783,2255783,,,,,,,,,,mort apparente,2.0,,,,,,,,mort apparente,,,Mort
53543-2258250-square marguerite,714,53543-2258250,2258250,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""marguerite square""~5","https://www.googleapis.com/books/v1/volumes?q=""square+marguerite""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,,,,,France,square marguerite,2.0,square marguerite,,loc,True,False,false,loc,square marguerite,,Marguerite Square,Square Marguerite
53579-2259942-vandermaelen,715,53579-2259942,2259942,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""maelen vandermaelen""~5","https://www.googleapis.com/books/v1/volumes?q=""vandermaelen+maelen""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,vandermaelen maelen,2.0,vandermaelen,,per,True,False,,per,vandermaelen maelen,,,Vandermaelen Maelen
,716,53668-2263682,2263682,,,,,,,,,,mine,1.0,,,,,,,,mine,,,Mine
,717,53785-2267488,2267488,,,,,,,,,,emprunt à lots,3.0,,,,,,,,emprunt à lots,,,Emprunt Lots
54043-2280067-gilze,718,54043-2280067,2280067,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""geboren gilze""~5","https://www.googleapis.com/books/v1/volumes?q=""geboren+gilze""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,,,,,Netherlands,geboren gilze,2.0,gilze,,loc,True,,,loc,geboren gilze,,Geboren Gilze,Gilze
54073-2280657-blavier,719,54073-2280657,2280657,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""blavier wodecq""~5","https://www.googleapis.com/books/v1/volumes?q=""blavier+wodecq""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,blavier wodecq,2.0,blavier,,per,True,False,,per,blavier wodecq,wodecq,,Blavier
54073-2280657-wodecq,720,54073-2280657,2280657,,,,,Section,,,,Belgium,blavier wodecq,2.0,wodecq,True,loc,True,,,loc,blavier wodecq,wodecq,,Blavier
54145-2284730-bruxelles,721,54145-2284730,2284730,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""avions bruxelles""~5","https://www.googleapis.com/books/v1/volumes?q=""avions+bruxelles""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Brussels,Commune,Brussels,Bruxelles-Capitale,Brussels Capital,Belgium,avions bruxelles,2.0,bruxelles,True,loc,True,,,loc,avions bruxelles,bruxelles,,
,722,54188-2285579,2285579,,,,,,,,,,garde civique,2.0,,,,,,,,garde civique,,,Garde
,723,54309-2289733,2289733,,,,,,,,,,railways électricité,2.0,,,,,,,,railways électricité,,,
54327-2290211-congo,724,54327-2290211,2290211,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""congo guerre""~5","https://www.googleapis.com/books/v1/volumes?q=""congo+guerre""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,,,,,Democratic Republic of the Congo,congo guerre,2.0,congo,,loc,True,,,loc,congo guerre,,,Congo Guerre
,725,54417-2295071,2295071,,,,,,,,,,schotense worstelclub,2.0,,,loc,,,,,schotense worstelclub,,,
54466-2297218-eglise saint paul,726,54466-2297218,2297218,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""anvers corvilain eglise paul saint""~5","https://www.googleapis.com/books/v1/volumes?q=""eglise+saint+paul+corvilain+anvers""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Eglise Saint-Hubert,POI,Watermael-Boitsfort,Bruxelles-Capitale,Brussels Capital,Belgium,eglise saint paul corvilain anvers,5.0,eglise saint paul,False,loc,True,,,loc,eglise saint paul corvilain anvers,anvers||saint-paul,Paul Corvilain,Eglise Saint Paul Corvilain
54466-2297218-corvilain,727,54466-2297218,2297218,,,False,,,,,,,eglise saint paul corvilain anvers,5.0,corvilain,,per,True,False,false,per,eglise saint paul corvilain anvers,anvers||saint-paul,Paul Corvilain,Eglise Saint Paul Corvilain
54466-2297218-anvers,728,54466-2297218,2297218,,,,,,,,,France,eglise saint paul corvilain anvers,5.0,anvers,,loc,True,,,loc,eglise saint paul corvilain anvers,anvers||saint-paul,Paul Corvilain,Eglise Saint Paul Corvilain
54472-2297218-sint pauluskerk,729,54472-2297218,2297218,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""ontploffing pauluskerk sint""~5","https://www.googleapis.com/books/v1/volumes?q=""sint+pauluskerk+ontploffing""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,,,,,Netherlands,sint pauluskerk ontploffing,3.0,sint pauluskerk,,loc,True,,,loc,sint pauluskerk ontploffing,,,Sint
54492-2298253-cinema mayeur,730,54492-2298253,2298253,,,,,POI,,,,Belgium,cinema mayeur,2.0,cinema mayeur,,loc,True,False,false,loc,cinema mayeur,,,Cinema Mayeur
54614-2303455-arthur focant,731,54614-2303455,2303455,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""arthur focant""~5","https://www.googleapis.com/books/v1/volumes?q=""arthur+focant""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,arthur focant,2.0,arthur focant,,per,True,True,,per,arthur focant,,,Arthur
54795-2310363-brackelaire,732,54795-2310363,2310363,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""brackelaire""~5","https://www.googleapis.com/books/v1/volumes?q=""brackelaire""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,brackelaire,1.0,brackelaire,,per,True,False,,per,brackelaire,,,Brackelaire
54824-2312048-alfons plettinckx,733,54824-2312048,2312048,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""alfons plettinckx""~5","https://www.googleapis.com/books/v1/volumes?q=""alfons+plettinckx""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",True,,,,,,,alfons plettinckx,2.0,alfons plettinckx,,per,True,True,,per,alfons plettinckx,,Alfons Plettinckx,
54841-2312233-daggelinckx,734,54841-2312233,2312233,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""daggelinckx""~5","https://www.googleapis.com/books/v1/volumes?q=""daggelinckx""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,daggelinckx,1.0,daggelinckx,,per,True,False,,per,daggelinckx,,,Daggelinckx
54939-2316075-kattekasteel,735,54939-2316075,2316075,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""kattekasteel""~5","https://www.googleapis.com/books/v1/volumes?q=""kattekasteel""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,,POI,Anderlecht,Brussels Capital,Brussels Capital,Belgium,kattekasteel,1.0,kattekasteel,,loc,True,,,loc,kattekasteel,,,
54989-2318162-pietro,736,54989-2318162,2318162,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""pietro""~5","https://www.googleapis.com/books/v1/volumes?q=""pietro""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,pietro,1.0,pietro,,per,True,False,,per,pietro,,,Pietro
55238-2324611-beecken,737,55238-2324611,2324611,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""beecken""~5","https://www.googleapis.com/books/v1/volumes?q=""beecken""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,beecken,1.0,beecken,,per,True,False,,per,beecken,,,Beecken
55422-2329692-eugénie,738,55422-2329692,2329692,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""eugenie imperatrice""~5","https://www.googleapis.com/books/v1/volumes?q=""imp%C3%A9ratrice+eug%C3%A9nie""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,impératrice eugénie,2.0,eugénie,,per,True,False,,per,impératrice eugénie,,Eugenie Imperatrice,
,739,55469-2331356,2331356,,,,,,,,,,inhuldiging,1.0,,,,,,,,inhuldiging,,,
55582-2336595-per,740,55582-2336595,2336595,,,False,,,,,,,judot,1.0,per,,per,True,False,,per,judot,,,Judot
55620-2337969-dutrieux,741,55620-2337969,2337969,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""dutrieux necrologie""~5","https://www.googleapis.com/books/v1/volumes?q=""necrologie+dutrieux""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,necrologie dutrieux,2.0,dutrieux,,per,True,False,,per,necrologie dutrieux,,,Dutrieux
55641-2338110-de jantk,742,55641-2338110,2338110,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""de jantk""~5","https://www.googleapis.com/books/v1/volumes?q=""de+jantk""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,de jantk,2.0,de jantk,,ambig,True,False,,ambig,de jantk,,,De
55767-2342567-bocholt,743,55767-2342567,2342567,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""bocholt""~5","https://www.googleapis.com/books/v1/volumes?q=""bocholt""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Bocholt,Commune,Bocholt,Limburg Province,Flanders,Belgium,bocholt,1.0,bocholt,True,loc,True,,,loc,bocholt,bocholt,,
55782-2343159-meeus,744,55782-2343159,2343159,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""meeus""~5","https://www.googleapis.com/books/v1/volumes?q=""meeus""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,meeus,1.0,meeus,,per,True,False,,per,meeus,,,Meeus
55854-2346165-scott,745,55854-2346165,2346165,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""scott uccle""~5","https://www.googleapis.com/books/v1/volumes?q=""scott+uccle""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,scott uccle,2.0,scott,,per,True,False,,per,scott uccle,,,Scott
55854-2346165-uccle,746,55854-2346165,2346165,,,,,Commune,,,,Belgium,scott uccle,2.0,uccle,True,loc,True,,,loc,scott uccle,,,Scott
56004-2352277-mage,747,56004-2352277,2352277,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""colonel mage""~5","https://www.googleapis.com/books/v1/volumes?q=""colonel+mage""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,colonel mage,2.0,mage,,per,True,False,,per,colonel mage,,,Colonel Mage
56118-2356859-hertogenwald,748,56118-2356859,2356859,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""hertogenwald""~5","https://www.googleapis.com/books/v1/volumes?q=""hertogenwald""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Hertogenwald,Forêt,,Liège Province,Wallonia,Belgium,hertogenwald,1.0,hertogenwald,,loc,True,,,loc,hertogenwald,,,
56171-2358393-massart,749,56171-2358393,2358393,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""massart""~5","https://www.googleapis.com/books/v1/volumes?q=""massart""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,massart,1.0,massart,,per,True,False,,per,massart,,,Massart
56187-2358742-perrin,750,56187-2358742,2358742,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""perrincommis-voyageur""~5","https://www.googleapis.com/books/v1/volumes?q=""perrincommis-voyageur""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,perrincommis-voyageur,1.0,perrin,,per,True,False,,per,perrincommis-voyageur,,,
,751,56209-2358748,2358748,,,,,,,,,,oultre,1.0,,,,,,,,oultre,,,Oultre
56265-2360615-lorand,752,56265-2360615,2360615,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""lorand ministre""~5","https://www.googleapis.com/books/v1/volumes?q=""ministre+lorand""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,ministre lorand,2.0,lorand,,per,True,False,,per,ministre lorand,,Lorand Ministre,Ministre Lorand
56361-2362182-boone,753,56361-2362182,2362182,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""boone""~5","https://www.googleapis.com/books/v1/volumes?q=""boone""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,boone,1.0,boone,,per_loc,True,False,,per_loc,boone,,,Boone
56366-2362430-rogier,754,56366-2362430,2362430,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""germaansch rogier""~5","https://www.googleapis.com/books/v1/volumes?q=""germaansch+rogier""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,germaansch rogier,2.0,rogier,,per,True,False,,per,germaansch rogier,,Rogier Germaansch,Rogier
,755,56413-2362582,2362582,,,,,,,,,,vitrier,1.0,,,,,,,,vitrier,,,Vitrier
56595-2367071-coosemans,756,56595-2367071,2367071,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""coosemans""~5","https://www.googleapis.com/books/v1/volumes?q=""coosemans""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,coosemans,1.0,coosemans,,per,True,False,,per,coosemans,,,Coosemans
,757,56607-2367119,2367119,,,,,,,,,,seigneurial notaire,2.0,,,,,,,,seigneurial notaire,,,Notaire
,758,56613-2367543,2367543,,,,,,,,,,parthon,1.0,,,per,,False,,,parthon,,,Parthon
56688-2370579-bodenbroeck,759,56688-2370579,2370579,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""bodenbroeck""~5","https://www.googleapis.com/books/v1/volumes?q=""bodenbroeck""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,bodenbroeck,1.0,bodenbroeck,,per,True,False,,per,bodenbroeck,,,
56773-2373260-nivelles,760,56773-2373260,2373260,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""borremans nivelles""~5","https://www.googleapis.com/books/v1/volumes?q=""nivelles+borremans""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,Nivelles,Commune,Nivelles,Walloon Brabant Province,Wallonia,Belgium,nivelles borremans,2.0,nivelles,True,loc,True,,,loc,nivelles borremans,nivelles,,Borremans
56773-2373260-borremans,761,56773-2373260,2373260,,,False,,,,,,,nivelles borremans,2.0,borremans,,per,True,False,,per,nivelles borremans,nivelles,,Borremans
56794-2374428-amanua,762,56794-2374428,2374428,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""amanua""~5","https://www.googleapis.com/books/v1/volumes?q=""amanua""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,amanua,1.0,amanua,,per_ambig,True,False,,per_ambig,amanua,,,
,763,56806-2374428,2374428,,,,,,,,,,novelty show,2.0,,,,,,,,novelty show,,,Show
56825-2375494-sturkoff,764,56825-2375494,2375494,"https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""sturkoff""~5","https://www.googleapis.com/books/v1/volumes?q=""sturkoff""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",False,,,,,,,sturkoff,1.0,sturkoff,,ambig,True,,,ambig,sturkoff,,,
