Nom De La Commune,Qid,wiki_unified,page_id,page_length,extract,localisation administrative,name_wikidata,geonameId,adminName4,adminName2,toponymName,Code Postal Ancien,Code Postal Actuel,Code Ins
Oteppe,Oteppe,https://fr.wikipedia.org/wiki/Oteppe,1026539,1711,"Oteppe (en wallon Ôtepe /oːtɛp/) est une section de la commune belge de Burdinne située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1977.
Le 22 juillet 1952, le village de Vissoul fusionna avec elle.

Le château d'Oteppe abrite un important camping / centre de vacances.",Burdinne,Oteppe,2789586,Burdinne,Liège,Oteppe,5084,4210,61047
Othée,Othée,https://fr.wikipedia.org/wiki/Othée,898335,4024,"Othée (en néerlandais: Elch, en wallon: Ôtêye) est une section de la commune belge d'Awans, située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1977.",Awans,Othée,2789584,Awans,Liège,Othée,4440,4340,62077
Otrange,Otrange,https://fr.wikipedia.org/wiki/Otrange,1778339,57932,"Otrange (en néerlandais Wouteringen, en wallon Ôtrindje) est une section de la commune belge d'Oreye située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes du 2 juillet 1964. Ce village se trouve sur le Geer, un affluent de la Meuse, à deux kilomètres au nord-est d’Oreye.",Oreye,Otrange,2789583,Oreye,Liège,Otrange,4368,4360,64057
Ottenburg,Ottenburg,https://fr.wikipedia.org/wiki/Ottenburg,3200760,953,"Ottenburg est une section de la commune belge de Huldenberg située en Région flamande dans la province du Brabant flamand.
 Portail du Brabant flamand",Huldenberg,Ottenburg,2789580,Huldenberg,Brabant-Flamand,Ottenburg,3052,3040,24085
Ottergem,Ottergem,https://fr.wikipedia.org/wiki/Ottergem,1685433,2235,"Ottergem est une section de la commune belge d'Erpe-Mere dans le Denderstreek sur le Molenbeek située en Région flamande dans la province de Flandre-Orientale.
C'était une commune à part entière avant la fusion des communes de 1977.

 Portail de la Flandre-Orientale",Erpe-Mere,Ottergem,2789577,Erpe-Mere,Flandre-Orientale,Ottergem,9412,9420,41054
Ottignies,Ottignies-Louvain-la-Neuve,https://fr.wikipedia.org/wiki/Ottignies-Louvain-la-Neuve,2822701,13631,"Ottignies-Louvain-la-Neuve (en wallon : Ocgniye-Li Noû Lovén) est une commune et ville francophone de Belgique, située dans la province du Brabant wallon en Wallonie, qui accueille sur son territoire l'Université catholique de Louvain.
La commune d'Ottignies-Louvain-la-Neuve regroupe les entités d'Ottignies, de Louvain-la-Neuve, de Limelette et de Céroux-Mousty.",arrondissement administratif de Nivelles,Ottignies-Louvain-La-Neuve,2792073,Ottignies-Louvain-la-Neuve,Brabant Wallon,Louvain-la-Neuve,1340,1340,25083
OTTIGNIES-LOUVAIN-LA-NEUVE,Ottignies-Louvain-la-Neuve,https://fr.wikipedia.org/wiki/Ottignies-Louvain-la-Neuve,2822701,13631,"Ottignies-Louvain-la-Neuve (en wallon : Ocgniye-Li Noû Lovén) est une commune et ville francophone de Belgique, située dans la province du Brabant wallon en Wallonie, qui accueille sur son territoire l'Université catholique de Louvain.
La commune d'Ottignies-Louvain-la-Neuve regroupe les entités d'Ottignies, de Louvain-la-Neuve, de Limelette et de Céroux-Mousty.",arrondissement administratif de Nivelles,Ottignies-Louvain-La-Neuve,2792073,Ottignies-Louvain-la-Neuve,Brabant Wallon,Louvain-la-Neuve,1340,1340,25121
Oudegem,Audeghem,https://fr.wikipedia.org/wiki/Audeghem,3178968,1230,Audeghem (en néerlandais : Oudegem) est une section et un village de la ville belge de Termonde dans le Denderstreek situé en Région flamande dans la province de Flandre-Orientale.,,Audegem,2789551,,,,9320,9200,42016
Oudekapelle,Oudekapelle,https://fr.wikipedia.org/wiki/Oudekapelle,3170571,1039,"Oudekapelle est une section de la ville belge de Dixmude située en Région flamande dans la province de Flandre-Occidentale.
 Portail de la Flandre-Occidentale",Dixmude,Oudekapelle,2789539,Diksmuide,Flandre-Occidentale,Oudekapelle,8165,8600,32019
OUDENAARDE,Audenarde,https://fr.wikipedia.org/wiki/Audenarde,108427,17157,"Audenarde (Oudenaarde en néerlandais) est une ville néerlandophone de Belgique, située en province de Flandre-Orientale.
La ville est située au sud de Gand, sur les rives de l’Escaut. D’une population d’environ 28 000 habitants, c’est depuis des siècles une petite cité industrielle (textile, brasseries), célèbre autrefois pour ses tapisseries, et appelée la perle des Ardennes flamandes. La sainte patronne d’Audenarde est sainte Walburge. Parmi ses nombreux monuments, Audenarde possède notamment un bel hôtel de ville du début du XVIe siècle, de style gothique flamboyant, construit par l’architecte bruxellois Hendrik van Pede. La ville est mondialement connue pour ses Verdures, les tapisseries d’Audenarde. Le site web de la ville offre une présentation des techniques de restauration. Cette activité joua un grand rôle dans l’histoire de la ville.
En 2004, Audenarde a reçu le prix de l’Europe du Conseil de l’Europe.",arrondissement administratif d'Audenarde,Audenarde,2789529,Audenarde,Flandre-Orientale,Oudenaarde,9700,9700,45035
Oudenaken,Oudenaken,https://fr.wikipedia.org/wiki/Oudenaken,3205415,982,"Oudenaken est une section de la commune belge de Leeuw-Saint-Pierre située en Région flamande dans la province du Brabant flamand.
 Portail du Brabant flamand",,Oudenaken,2789526,Leeuw-Saint-Pierre,Brabant-Flamand,Oudenaken,1672,1600,23061
OUDENBURG,Oudenburg,https://fr.wikipedia.org/wiki/Oudenburg,913180,7047,Oudenburg est une ville néerlandophone de Belgique située en Région flamande dans la province de Flandre-Occidentale.,Flandre-Occidentale,Oudenburg,2789519,Oudenburg,Flandre-Occidentale,Oudenburg,8230,8460,35014
OUD-HEVERLEE,Oud-Heverlee,https://fr.wikipedia.org/wiki/Oud-Heverlee,658601,4945,Oud-Heverlee est une commune néerlandophone de Belgique située en Région flamande dans la province du Brabant flamand.,Brabant flamand,Oud-Heverlee,2789492,Oud-Heverlee,Brabant-Flamand,Oud-Heverlee,3031,3050,24086
OUD-TURNHOUT,Oud-Turnhout,https://fr.wikipedia.org/wiki/Oud-Turnhout,1193400,9251,"Vieux-Turnhout (en néerlandais : Oud-Turnhout) est une commune néerlandophone de Belgique située en Région flamande dans la province d'Anvers.
Le 1er janvier 2013, la commune de Vieux-Turnhout comptait 12 912 habitants.",Anvers,Oud-Turnhout,2789483,Oud-Turnhout,Anvers,Oud-Turnhout,2360,2360,13031
OUFFET,Ouffet,https://fr.wikipedia.org/wiki/Ouffet,216378,8146,"Ouffet (en wallon Oufet) est une commune francophone de Belgique située en Région wallonne dans la province de Liège, ainsi qu’une localité où siège son administration.
Elle fait partie du Groupement Régional Économique des vallées de l'Ourthe, de la Vesdre et de l'Amblève (GREOVA) et fait partie de la maison du tourisme du Pays d'Ourthe-Amblève.",Liège,Ouffet,2789479,Ouffet,Liège,Ouffet,4190,4590,61048
Ougrée,Ougrée,https://fr.wikipedia.org/wiki/Ougrée,251177,2807,"Ougrée (en wallon Ougrêye) est une section de la ville belge de Seraing située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1977.
Les villages d'Ougnée et de Sclessin-Cointe lui furent adjoints sous le régime français.
Ougrée est une banlieue liégeoise contenant les quartiers, lieux-dits ou écarts suivant : Ougrée-Bas, Ougrée-Centre, Ougrée-Haut, le bois Saint-Jean, la Cense Rouge et le biez du Moulin.",Seraing,Ougrée,2789475,Seraing,Liège,Ougrée,4200,4102,62078
OUPEYE,Oupeye,https://fr.wikipedia.org/wiki/Oupeye,215312,6441,"Oupeye (en wallon Oûpêye) est une commune francophone de Belgique située en Région wallonne dans la province de Liège, ainsi qu’une localité en faisant partie.
Elle fait partie de la région de la Basse-Meuse.",Liège,Oupeye,2789471,Oupeye,Liège,Oupeye,4480,4680,62079
Outer,Outer,https://fr.wikipedia.org/wiki/Outer,1689287,1239,"Outer est une section de la ville belge de Ninove située en Région flamande dans la province de Flandre-Orientale et le Denderstreek. Avant 1977, c’était une commune à part entière.",Ninove,Outer,2790114,Ninove,Flandre-Orientale,Ninove,9406,9406,41055
Outgaarden,Outgaarden,https://fr.wikipedia.org/wiki/Outgaarden,3200595,1046,"Outgaarden est une section de la commune belge de Hoegaarden située en Région flamande dans la province du Brabant flamand. À l'origine, Outgaarden faisait partie de la commune de Zétrud-Lumay, par loi du 26 juillet 1922 elle fut établie comme commune à part entière.
 Portail du Brabant flamand",Hoegaarden,Outgaarden,2789457,Hoegaarden,Brabant-Flamand,Outgaarden,3321,3321,24087
Outrelouxhe,Outrelouxhe,https://fr.wikipedia.org/wiki/Outrelouxhe,548355,1353,"Outrelouxhe (en wallon Houtlouxhe) est une section de la commune belge de Modave située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1977.
Ce petit village contient une belle petite église nommée ""Église de la Rawsa"". Il y a beaucoup de chemins boisés dans cette région qui font le plaisir des cavaliers du manège local et des randonneurs.
 Portail de la Wallonie
 Portail de la Belgique",Modave,Outrelouxhe,2789452,Modave,Liège,Outrelouxhe,5272,4577,61049
Outrijve,Outrijve,https://fr.wikipedia.org/wiki/Outrijve,2677136,1921,"Outrijve est une section de la commune belge d'Avelgem située en province de Flandre-Occidentale. Jusqu'en 1977, c'était une commune à part entière.",Avelgem,Outrijve,2789448,Avelgem,Flandre-Occidentale,Outrijve,8582,8582,34031
Ouwegem,Ouwegem,https://fr.wikipedia.org/wiki/Ouwegem,3176784,1017,Ouwegem est une section de la commune belge de Zingem située en Région flamande dans la province de Flandre-Orientale.,Zingem,Ouwegem,2789446,Zingem,Flandre-Orientale,Ouwegem,9761,9750,45036
Overboelare,Overboelare,https://fr.wikipedia.org/wiki/Overboelare,1650118,1674,"Overboelare est une section de la ville belge de Grammont située en Région flamande dans la province de Flandre-Orientale et le Denderstreek.
C'était une commune à part entière avant la fusion des communes de 1977.
Le village est traversé par la Dendre. L'altitude varie de 17 à 77 mètres.",Grammont,Overboelare,2789439,Grammont,Flandre-Orientale,Overboelare,9500,9500,41056
Overhespen,Overhespen,https://fr.wikipedia.org/wiki/Overhespen,3201144,912,"Overhespen est une section de la commune belge de Linter située en Région flamande dans la province du Brabant flamand.
 Portail du Brabant flamand",Linter,Overhespen,2789416,Linter,Brabant-Flamand,Overhespen,3350,3350,24088
OVERIJSE,Overijse,https://fr.wikipedia.org/wiki/Overijse,498063,14482,"Overijse (littéralement : « Au-delà » de l'« IJse » ou « Yse », anciennement écrit Overyssche) est une commune néerlandophone de Belgique située en Région flamande dans la province du Brabant flamand. La commune comprend les villages de :
Notre-Dame-au-Bois (en néerlandais : Jezus-Eik, qui n'était déjà pas une commune avant la fusion, et qui est pour une petite partie également sur la commune d'Auderghem) ;
Malaise ;
Eizer ;
Terlanen (nl) ;
Tombeek.
Elle compte au début de 2014, un peu plus de 24 000 habitants à majorité néerlandophones, mais comprenant de multiples minorités linguistiques, dont une forte présence francophone et anglophone. Si les francophones sont traditionnellement présents à Notre-Dame-au-Bois et Malaise, un grand nombre de ressortissants européens se sont installés à Overijse ces dernières années. Ils y apprécient une qualité de vie qui s'accompagne d'une grande proximité avec Bruxelles.
Généreusement desservie par l'autoroute E 411 dans sa longueur, elle se situe à un point stratégique à l'entrée sud-est de la capitale belge, à deux pas de la Région wallonne.",Brabant flamand,Overijse,2789413,Overijse,Brabant-Flamand,Overijse,1900,3090,23062
Overmere,Overmere,https://fr.wikipedia.org/wiki/Overmere,3178635,1116,"Overmere est une section de la commune belge de Berlare située en Région flamande dans la province de Flandre-Orientale.
 Portail de la Flandre-Orientale",Berlare,Overmere,2789409,Berlare,Flandre-Orientale,Overmere,9280,9290,42017
OVERPELT,Overpelt,https://fr.wikipedia.org/wiki/Overpelt,239258,14467,"Overpelt est une commune néerlandophone de Belgique située en Région flamande dans la province de Limbourg.
Au 1er janvier 2005, la population totale de cette commune est de 13 245 habitants (6 716 hommes et 6 529 femmes). La superficie totale est de 40,85 km2.
Code postal : 3900",Limbourg,Overpelt,2789403,Overpelt,Limbourg,Overpelt,3583,3900,72029
Overrepen,Overrepen,https://fr.wikipedia.org/wiki/Overrepen,3199045,1014,"Overrepen est une section de la ville belge de Tongres située en Région flamande dans la province de Limbourg.

 Portail de la Région flamande",Tongres,Overrepen,2789401,Tongeren,Limbourg,Overrepen,3852,3700,73062
Overwinden,Overwinden,https://fr.wikipedia.org/wiki/Overwinden,3200945,947,"Overwinden est une section de la ville belge de Landen située en Région flamande dans la province du Brabant flamand.
 Portail du Brabant flamand",Landen,Overwinden,2789394,Landen,Brabant-Flamand,Overwinden,3330,3400,24089
Paal,Paal,https://fr.wikipedia.org/wiki/Paal (Belgique),2998232,4037,"Paal est une section de la ville belge de Beringen située en Région flamande dans la province de Limbourg.
C'était une commune à part entière avant la fusion des communes de 1977.
Le village est situé à 18 kilomètres au nord-ouest de Hasselt.",Beringen,Paal,2789388,Beringen,Limbourg,Paal,3940,3583,71049
Paifve,Paifve,https://fr.wikipedia.org/wiki/Paifve,1876861,896,"Paifve (en wallon Paive) est une section de la commune belge de Juprelle située en Région wallonne dans la province de Liège.
Code postal : 4452",Juprelle,Paifve,2789365,Juprelle,Liège,Paifve,4452,4452,62080
Pailhe,Pailhe,https://fr.wikipedia.org/wiki/Pailhe,923626,1548,"Pailhe [paj] (en wallon Påye) est une section de la commune belge de Clavier située en Région wallonne dans la province de Liège.
C'était une commune à part entière avant la fusion des communes de 1977.
Le village est traversé par le ruisseau d'Ossogne appelé localement ruisseau de Pailhe.

",Clavier,Pailhe,2789362,Clavier,Liège,Pailhe,5296,4560,61050
PALISEUL,Paliseul,https://fr.wikipedia.org/wiki/Paliseul,221829,11470,"Paliseul (prononcer /palizœl/, en wallon Palijhoû) est un village de l'Ardenne belge et une commune francophone de Belgique située en Région wallonne dans la province de Luxembourg, ainsi qu’une localité où siège son administration.
Paliseul a sa gare ferroviaire sur la ligne 166 (Dinant-Bertrix).",Luxembourg,Paliseul,2789354,Paliseul,Luxembourg,Paliseul,6850,6850,84050
Pamel,Pamel,https://fr.wikipedia.org/wiki/Pamel,3205495,939,"Pamel est une section de la commune belge de Roosdaal située en Région flamande dans la province du Brabant flamand.
 Portail du Brabant flamand",Roosdaal,Pamel,2789346,Roosdaal,Brabant-Flamand,Pamel,1760,1760,23063
Papignies,Papignies,https://fr.wikipedia.org/wiki/Papignies,1005962,4646,"Papignies (en néerlandais Papegem) est une section de la ville belge de Lessines, située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière avant d'être fusionnée en 1964 avec celle de Wannebecq pour former la commune de Papignies-Wannebecq dissoute en 1977.

",Lessines,Papignies,2789311,Lessines,Hainaut,Papignies,7861,7861,55031
Parike,Parike,https://fr.wikipedia.org/wiki/Parike,3174982,2248,Parike est une section de la commune belge de Brakel située en Région flamande dans la province de Flandre-Orientale et le Denderstreek.,Brakel,Parike,2789286,Brakel,Flandre-Orientale,Parike,9661,9661,45037
