Column,unique_id_query,unique_id_match,wikipedia_link_fr,wikipedia_link_nl,google_book_query,nom_complet,ngram_match,wikidata_loc,recon_wikidata_loc,recon_wikidata_person,types,test_viaf,toponymName,fclName,commune,province,region,country,query_normalised,queries_ngrams,MATCH,types_Anne,equality_anne_ettore,nom_complet?,nom_complet_ailleurs?,comments_anne,comments_ettore,types_Ettore,queries,extract_geonames,extract_persons
705,52797-2236559,52797-2236559-de coster,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""coster cross de michiels""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""coster cross de michiels""~5","https://www.googleapis.com/books/v1/volumes?q=""de+coster+michiels+cross""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,de coster,,,per,de coster,,,,,,,de coster michiels cross,4,de coster,per,True,False,,,,per,de coster michiels cross,,michiels cross
706,52797-2236559,52797-2236559-michiels,,,,,,,,,,,,,,,,,de coster michiels cross,4,michiels,per,True,False,?,,,per,de coster michiels cross,,michiels cross
707,52846-2237703,52846-2237703-prusse,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""de prusse rue""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""de prusse rue""~5","https://www.googleapis.com/books/v1/volumes?q=""rue+de+prusse""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,prusse,Q38872,,loc,prusse,,,,,,Germany,rue de prusse,3,prusse,loc,True,,,,,loc,rue de prusse,,
708,53017-2241140,53017-2241140-kuulkers,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""kuulkers""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""kuulkers""~5","https://www.googleapis.com/books/v1/volumes?q=""kuulkers""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,kuulkers,,,per,kuulkers,,,,,,,kuulkers,1,kuulkers,per,True,False,,,,per,kuulkers,,
709,53076-2243596,,,,,,,,,,,,,,,,,,patinage,1,,,,,,,,,patinage,,
710,53255-2248151,,,,,,,,,,,,,,,,,,gymnastiekzaal,1,,,,,,,,,gymnastiekzaal,,
711,53473-2255473,53473-2255473-reinertsen,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""congo reinertsen""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""congo reinertsen""~5","https://www.googleapis.com/books/v1/volumes?q=""reinertsen%2C+congo""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,reinertsen,,,per,reinertsen,,,,,,,"reinertsen, congo",2,reinertsen,per,True,False,,,,per,"reinertsen, congo",,
712,53473-2255473,53473-2255473-congo,,,,,,,,,,,,,,,,,"reinertsen, congo",2,congo,loc,True,,,,,loc,"reinertsen, congo",,
713,53484-2255783,,,,,,,,,,,,,,,,,,mort apparente,2,,,,,,,,,mort apparente,,
714,53543-2258250,53543-2258250-square marguerite,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""marguerite square""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""marguerite square""~5","https://www.googleapis.com/books/v1/volumes?q=""square+marguerite""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,2,square marguerite,Q3494719,,loc,square marguerite,,,,,,France,square marguerite,2,square marguerite,loc,True,False,false,,,loc,square marguerite,,marguerite square
715,53579-2259942,53579-2259942-vandermaelen,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""maelen vandermaelen""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""maelen vandermaelen""~5","https://www.googleapis.com/books/v1/volumes?q=""vandermaelen+maelen""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,vandermaelen,,,per,vandermaelen,,,,,,,vandermaelen maelen,2,vandermaelen,per,True,False,,ajouter maelen ?,,per,vandermaelen maelen,,
716,53668-2263682,,,,,,,,,,,,,,,,,,mine,1,,,,,,,,,mine,,
717,53785-2267488,,,,,,,,,,,,,,,,,,emprunt à lots,3,,,,,,,,,emprunt à lots,,
718,54043-2280067,54043-2280067-gilze,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""geboren gilze""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""geboren gilze""~5","https://www.googleapis.com/books/v1/volumes?q=""geboren+gilze""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,gilze,Q2068159,,loc,gilze,,,,,,Netherlands,geboren gilze,2,gilze,loc,True,,,,,loc,geboren gilze,,geboren gilze
719,54073-2280657,54073-2280657-blavier,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""blavier wodecq""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""blavier wodecq""~5","https://www.googleapis.com/books/v1/volumes?q=""blavier+wodecq""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,blavier,,,per,blavier,,,,,,,blavier wodecq,2,blavier,per,True,False,,,,per,blavier wodecq,wodecq,
720,54073-2280657,54073-2280657-wodecq,,,,,,,,,,,,,,,,,blavier wodecq,2,wodecq,loc,True,,,,,loc,blavier wodecq,wodecq,
721,54145-2284730,54145-2284730-bruxelles,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""avions bruxelles""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""avions bruxelles""~5","https://www.googleapis.com/books/v1/volumes?q=""avions+bruxelles""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,bruxelles,Q9005,,loc,bruxelles,Brussels,Commune,Brussels,Bruxelles-Capitale,Brussels Capital,Belgium,avions bruxelles,2,bruxelles,loc,True,,,,,loc,avions bruxelles,bruxelles,
722,54188-2285579,,,,,,,,,,,,,,,,,,garde civique,2,,,,,,,,,garde civique,,
723,54309-2289733,,,,,,,,,,,,,,,,,,railways électricité,2,,,,,,,,,railways électricité,,
724,54327-2290211,54327-2290211-congo,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""congo guerre""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""congo guerre""~5","https://www.googleapis.com/books/v1/volumes?q=""congo+guerre""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,congo,Q974,,loc,congo,,,,,,Democratic Republic of the Congo,congo guerre,2,congo,loc,True,,,,,loc,congo guerre,,
725,54417-2295071,,,,,,,,,,,,,,,,,,schotense worstelclub,2,,loc,,,,"Schotense- Schoten, près de Anvers",,,schotense worstelclub,,
726,54466-2297218,54466-2297218-eglise saint paul,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""anvers corvilain eglise paul saint""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""anvers corvilain eglise paul saint""~5","https://www.googleapis.com/books/v1/volumes?q=""eglise+saint+paul+corvilain+anvers""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,3,eglise saint paul,,,loc,eglise saint paul,Eglise Saint-Hubert,POI,Watermael-Boitsfort,Bruxelles-Capitale,Brussels Capital,Belgium,eglise saint paul corvilain anvers,5,eglise saint paul,loc,True,,,y'en a plein sans doute... du coup bizarre de séparer l'église de la ville,,loc,eglise saint paul corvilain anvers,anvers||saint-paul,paul corvilain
727,54466-2297218,54466-2297218-corvilain,,,,,,,,,,,,,,,,,eglise saint paul corvilain anvers,5,corvilain,per,True,False,false,,,per,eglise saint paul corvilain anvers,anvers||saint-paul,paul corvilain
728,54466-2297218,54466-2297218-anvers,,,,,,,,,,,,,,,,,eglise saint paul corvilain anvers,5,anvers,loc,True,,,,,loc,eglise saint paul corvilain anvers,anvers||saint-paul,paul corvilain
729,54472-2297218,54472-2297218-sint pauluskerk,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""ontploffing pauluskerk sint""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""ontploffing pauluskerk sint""~5","https://www.googleapis.com/books/v1/volumes?q=""sint+pauluskerk+ontploffing""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,2,sint pauluskerk,Q2111497,,loc,sint pauluskerk,,,,,,Netherlands,sint pauluskerk ontploffing,3,sint pauluskerk,loc,True,,,,,loc,sint pauluskerk ontploffing,,
730,54492-2298253,54492-2298253-cinema mayeur,,,,,,,,,,,,,,,,,cinema mayeur,2,cinema mayeur,loc,True,False,false,,edité,loc,cinema mayeur,,
731,54614-2303455,54614-2303455-arthur focant,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""arthur focant""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""arthur focant""~5","https://www.googleapis.com/books/v1/volumes?q=""arthur+focant""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,arthur focant,,,per,arthur focant,,,,,,,arthur focant,2,arthur focant,per,True,True,,,,per,arthur focant,focant,arthur focant
732,54795-2310363,54795-2310363-brackelaire,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""brackelaire""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""brackelaire""~5","https://www.googleapis.com/books/v1/volumes?q=""brackelaire""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,brackelaire,,,per,brackelaire,,,,,,,brackelaire,1,brackelaire,per,True,False,,,,per,brackelaire,,
733,54824-2312048,54824-2312048-alfons plettinckx,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""alfons plettinckx""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""alfons plettinckx""~5","https://www.googleapis.com/books/v1/volumes?q=""alfons+plettinckx""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",true,2,alfons plettinckx,,,per,alfons plettinckx,,,,,,,alfons plettinckx,2,alfons plettinckx,per,True,True,,,,per,alfons plettinckx,,alfons plettinckx
734,54841-2312233,54841-2312233-daggelinckx,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""daggelinckx""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""daggelinckx""~5","https://www.googleapis.com/books/v1/volumes?q=""daggelinckx""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,daggelinckx,,,per,daggelinckx,,,,,,,daggelinckx,1,daggelinckx,per,True,False,,,,per,daggelinckx,,
735,54939-2316075,54939-2316075-kattekasteel,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""kattekasteel""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""kattekasteel""~5","https://www.googleapis.com/books/v1/volumes?q=""kattekasteel""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,kattekasteel,,,loc,kattekasteel,,POI,Anderlecht,Brussels Capital,Brussels Capital,Belgium,kattekasteel,1,kattekasteel,loc,True,,,,,loc,kattekasteel,,
736,54989-2318162,54989-2318162-pietro,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""pietro""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""pietro""~5","https://www.googleapis.com/books/v1/volumes?q=""pietro""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,pietro,,,per,pietro,,,,,,,pietro,1,pietro,per,True,False,,,,per,pietro,,
737,55238-2324611,55238-2324611-beecken,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""beecken""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""beecken""~5","https://www.googleapis.com/books/v1/volumes?q=""beecken""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,beecken,,,per,beecken,,,,,,,beecken,1,beecken,per,True,False,,,,per,beecken,,
738,55422-2329692,55422-2329692-eugénie,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""eugenie imperatrice""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""eugenie imperatrice""~5","https://www.googleapis.com/books/v1/volumes?q=""imp%C3%A9ratrice+eug%C3%A9nie""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,eugénie,,,per,eugénie,,,,,,,impératrice eugénie,2,eugénie,per,True,False,,que prénom... + j'aurais gardé ensemble impératrice eugénie je pense,,per,impératrice eugénie,,eugenie imperatrice
739,55469-2331356,,,,,,,,,,,,,,,,,,inhuldiging,1,,,,,,,,,inhuldiging,,
740,55582-2336595,55582-2336595-per,,,,,,,,,,,,,,,,,judot,1,per,per,True,False,,"c'est vérifié, il existe comme nom de personne dans des vieux journaux",,per,judot,,
741,55620-2337969,55620-2337969-dutrieux,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""dutrieux necrologie""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""dutrieux necrologie""~5","https://www.googleapis.com/books/v1/volumes?q=""necrologie+dutrieux""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,dutrieux,,,per,dutrieux,,,,,,,necrologie dutrieux,2,dutrieux,per,True,False,,,,per,necrologie dutrieux,,
742,55641-2338110,55641-2338110-de jantk,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""de jantk""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""de jantk""~5","https://www.googleapis.com/books/v1/volumes?q=""de+jantk""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,2,de jantk,,,ambig,de jantk,,,,,,,de jantk,2,de jantk,ambig,True,False,,,,ambig,de jantk,,
743,55767-2342567,55767-2342567-bocholt,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""bocholt""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""bocholt""~5","https://www.googleapis.com/books/v1/volumes?q=""bocholt""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,bocholt,Q889044,,loc,bocholt,Bocholt,Commune,Bocholt,Limburg Province,Flanders,Belgium,bocholt,1,bocholt,loc,True,,,,,loc,bocholt,bocholt,
744,55782-2343159,55782-2343159-meeus,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""meeus""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""meeus""~5","https://www.googleapis.com/books/v1/volumes?q=""meeus""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,meeus,,,per,meeus,,,,,,,meeus,1,meeus,per,True,False,,,,per,meeus,,
745,55854-2346165,55854-2346165-scott,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""scott uccle""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""scott uccle""~5","https://www.googleapis.com/books/v1/volumes?q=""scott+uccle""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,scott,,,per,scott,,,,,,,scott uccle,2,scott,per,True,False,,"je pensee 'scott uccle' va ensemble et que c'est la ""rue robert scott""
OK","même chose que pour les autres requêtes de personne qui ont également leur nom de rue. Si le mot rue n'est pas spécifié, j'annote comme per",per,scott uccle,uccle,scott uccle
746,55854-2346165,55854-2346165-uccle,,,,,,,,,,,,,,,,,scott uccle,2,uccle,loc,True,,,,,loc,scott uccle,uccle,scott uccle
747,56004-2352277,56004-2352277-mage,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""colonel mage""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""colonel mage""~5","https://www.googleapis.com/books/v1/volumes?q=""colonel+mage""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,mage,,,per,mage,,,,,,,colonel mage,2,mage,per,True,False,,,,per,colonel mage,,
748,56118-2356859,56118-2356859-hertogenwald,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""hertogenwald""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""hertogenwald""~5","https://www.googleapis.com/books/v1/volumes?q=""hertogenwald""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",,1,hertogenwald,Q442603,,loc,hertogenwald,Hertogenwald,Forêt,,Liège Province,Wallonia,Belgium,hertogenwald,1,hertogenwald,loc,True,,,,,loc,hertogenwald,,
749,56171-2358393,56171-2358393-massart,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""massart""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""massart""~5","https://www.googleapis.com/books/v1/volumes?q=""massart""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,massart,,,per,massart,,,,,,,massart,1,massart,per,True,False,,,,per,massart,,
750,56187-2358742,56187-2358742-perrin,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""perrincommis-voyageur""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""perrincommis-voyageur""~5","https://www.googleapis.com/books/v1/volumes?q=""perrincommis-voyageur""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,perrin,,,per,perrin,,,,,,,perrincommis-voyageur,1,perrin,per,True,False,,,,per,perrincommis-voyageur,,
751,56209-2358748,,,,,,,,,,,,,,,,,,oultre,1,,,,,,,,,oultre,oultre,
752,56265-2360615,56265-2360615-lorand,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""lorand ministre""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""lorand ministre""~5","https://www.googleapis.com/books/v1/volumes?q=""ministre+lorand""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,lorand,,,per,lorand,,,,,,,ministre lorand,2,lorand,per,True,False,,,,per,ministre lorand,,lorand ministre
753,56361-2362182,56361-2362182-boone,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""boone""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""boone""~5","https://www.googleapis.com/books/v1/volumes?q=""boone""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,boone,Q1898112,,per_loc,boone,,,,,,,boone,1,boone,per_loc,True,False,,ok,pas moyen de départager,per_loc,boone,,
754,56366-2362430,56366-2362430-rogier,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""germaansch rogier""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""germaansch rogier""~5","https://www.googleapis.com/books/v1/volumes?q=""germaansch+rogier""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,rogier,Q3087261,,per,rogier,,,,,,,germaansch rogier,2,rogier,per,True,False,,,,per,germaansch rogier,,rogier germaansch
755,56413-2362582,,,,,,,,,,,,,,,,,,vitrier,1,,,,,,,,,vitrier,,
756,56595-2367071,56595-2367071-coosemans,"https://fr.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""coosemans""~5","https://nl.wikipedia.org/w/index.php?title=Special:Search&cirrusDumpResult=&cirrusExplain=&search=""coosemans""~5","https://www.googleapis.com/books/v1/volumes?q=""coosemans""&country=BE&key=AIzaSyB29H1EJ9w9M11-b4oZrJg6SOXooeu394w",false,1,coosemans,,,per,coosemans,,,,,,,coosemans,1,coosemans,per,True,False,,,,per,coosemans,,
757,56607-2367119,,,,,,,,,,,,,,,,,,seigneurial notaire,2,,,,,,,,,seigneurial notaire,,
758,56613-2367543,,,,,,,,,,,,,,,,,,parthon,1,,per,,False,,nom de famille (Parthon de von) qu'on trouve également en combinant avec autres requêtes style Edgar Prelle ,,,parthon,,
