nom_original,wikidata_link,wikidata_id,wikidata_name,geonames_be_match,noms_unifie,wiki_unified,hist,p_wordlength_unified,wiki_nl,wiki_by_region,geschiedenis,p_wordlength_nl,lang_wiki_unified,extract,type,CP,Code Ins,ins_commune_centrale,Région,Province,commune_centrale,population_commune_centrale_2017
Munkzwalm,Munkzwalm,Q2099089,Munkzwalm,Munkzwalm,Munkzwalm,https://fr.wikipedia.org/wiki/Munkzwalm,,401,https://nl.wikipedia.org/wiki/Munkzwalm,https://nl.wikipedia.org/wiki/Munkzwalm,Geschiedenis,5280,fr,"Munkzwalm est une section de la commune belge de Zwalm située en Région flamande dans la province de Flandre-Orientale. Anciennement aussi MUNCKZWALM .
 Portail de la Flandre-Orientale",Localité,9630,45027,45065,Flandre,Flandre-Orientale,Zwalm,8099
,,,,,Munckzwalm,https://fr.wikipedia.org/wiki/Munkzwalm,,,,,,,,,,,45027,,,,,
Muno,Muno,Q2693148,Muno,Muno,Muno,https://fr.wikipedia.org/wiki/Muno,,1531,https://nl.wikipedia.org/wiki/Muno_(plaats),https://fr.wikipedia.org/wiki/Muno,,569,fr,"Muno est une section de la ville belge de Florenville située en Région wallonne dans la province de Luxembourg.
C'était une commune à part entière avant la fusion des communes de 1977.",Localité,6820,85025,85011,Wallonie,Luxembourg,Florenville,5628
Munsterbilzen,Munsterbilzen,Q323176,Munsterbilzen,Munsterbilzen,Munsterbilsen,https://fr.wikipedia.org/wiki/Munsterbilzen,,565,https://nl.wikipedia.org/wiki/Munsterbilzen,https://nl.wikipedia.org/wiki/Munsterbilzen,Geschiedenis,4058,fr,"Munsterbilzen est un village situé à trois km au nord de la ville ville de Bilzen, à laquelle il est administrativement rattaché (Limbourg belge, en Région flamande de Belgique). C'était une commune à part entière avant la fusion des communes de 1977.
Le village est situé à 14 kilomètres au nord-est de Tongres.",Localité,3740,73056,73006,Flandre,Limbourg,Bilzen,32151
,,,,,Munsterbilzen,https://fr.wikipedia.org/wiki/Munsterbilzen,,,,,,,,,,,73056,,,,,
,,,,,Bilzen (Munsterbilzen),https://fr.wikipedia.org/wiki/Munsterbilzen,,,,,,,,,,,73056,,,,,
Munte,Munte,Q2314250,Munte,Munte,Munte,https://fr.wikipedia.org/wiki/Munte (Belgique),,369,https://nl.wikipedia.org/wiki/Munte_(Oost-Vlaanderen),https://nl.wikipedia.org/wiki/Munte_(Oost-Vlaanderen),,1164,fr,"Munte est une section de la commune belge de Merelbeke située en Région flamande dans la province de Flandre-Orientale.
 Portail de la Flandre-Orientale",Localité,9820,44047,44043,Flandre,Flandre-Orientale,Merelbeke,24543
,,,,,EBMT,https://fr.wikipedia.org/wiki/Munte (Belgique),,,,,,,,,,,44047,,,,,
MUSSON,Musson,Q713538,Musson,Musson,Мюсон,https://fr.wikipedia.org/wiki/Musson,Histoire,3950,https://nl.wikipedia.org/wiki/Musson,https://fr.wikipedia.org/wiki/Musson,,1347,fr,"Musson (en gaumais Mson, en luxembourgeois Ëmsong) est une commune francophone de Belgique située en Région wallonne dans la province de Luxembourg, ainsi qu’une localité où siège son administration. La commune connu sa période de gloire entre les XIXe et XXe siècles grâce à son usine sidérurgique.
Elle fait partie de la Lorraine gaumaise et des 25 communes de l'Agglomération transfrontalière du pôle européen de développement.",Commune,6750,85026,85026,Wallonie,Luxembourg,Musson,4508
,,,,,موسون,https://fr.wikipedia.org/wiki/Musson,,,,,,,,,,,85026,,,,,
,,,,,米松,https://fr.wikipedia.org/wiki/Musson,,,,,,,,,,,85026,,,,,
,,,,,mi song,https://fr.wikipedia.org/wiki/Musson,,,,,,,,,,,85026,,,,,
,,,,,Mussoni vald,https://fr.wikipedia.org/wiki/Musson,,,,,,,,,,,85026,,,,,
,,,,,mwswn,https://fr.wikipedia.org/wiki/Musson,,,,,,,,,,,85026,,,,,
,,,,,Mjuson,https://fr.wikipedia.org/wiki/Musson,,,,,,,,,,,85026,,,,,
,,,,,Musson,https://fr.wikipedia.org/wiki/Musson,,,,,,,,,,,85026,,,,,
,,,,,MUSSON,https://fr.wikipedia.org/wiki/Musson,,,,,,,,,,,85026,,,,,
Mussy-la-Ville,Mussy-la-Ville,Q2113249,Mussy-la-Ville,Mussy-la-Ville,Mussy-la-Ville,https://fr.wikipedia.org/wiki/Mussy-la-Ville,Histoire,1212,https://nl.wikipedia.org/wiki/Mussy-la-Ville,https://fr.wikipedia.org/wiki/Mussy-la-Ville,Geschiedenis,615,fr,"Mussy-la-Ville (en Luxembourgeois: Missech/Misseg) est une section de la commune belge de Musson située en Région wallonne dans la province de Luxembourg.
C'était une commune à part entière avant la fusion des communes de 1977.",Localité,6750,85027,85026,Wallonie,Luxembourg,Musson,4508
My,My,Q2178658,My,My,Ferrieres (My),https://fr.wikipedia.org/wiki/My (Belgique),Histoire,1283,https://nl.wikipedia.org/wiki/My,https://fr.wikipedia.org/wiki/My (Belgique),Geschiedenis,458,fr,"My (en wallon Mî) est une section de la commune belge de Ferrières, située en Région wallonne dans la province de Liège.",Localité,4190,83039,61019,Wallonie,Liège,Ferrières,4876
,,,,,My,https://fr.wikipedia.org/wiki/My (Belgique),,,,,,,,,,,83039,,,,,
,,,,,Ferrières (My),https://fr.wikipedia.org/wiki/My (Belgique),,,,,,,,,,,83039,,,,,
Naast,Naast,Q2584480,Naast,Naast,Naast,https://fr.wikipedia.org/wiki/Naast (Belgique),Histoire,2944,https://nl.wikipedia.org/wiki/Naast,https://fr.wikipedia.org/wiki/Naast (Belgique),,481,fr,"Naast [naːst] (en wallon Nåsse) est une section de la commune belge de Soignies, située en Wallonie dans la province de Hainaut.
C'était une commune à part entière avant la fusion des communes de 1977.
La rivière appelée ""la Senne"" prend sa source sur le territoire de Naast près du point culminant de la commune de Soignies, vers 140 mètres d'altitude.",Localité,7062,55028,55040,Wallonie,Hainaut,Soignies,27447
Nadrin,Nadrin,Q609399,Nadrin,Nadrin,Houffalize (Nadrin),https://fr.wikipedia.org/wiki/Nadrin,Histoire,1025,https://nl.wikipedia.org/wiki/Nadrin,https://fr.wikipedia.org/wiki/Nadrin,Geschiedenis,811,fr,"Nadrin (en wallon Nådrin) est une section de la ville belge de Houffalize située en Région wallonne dans la province de Luxembourg.
C'était une commune à part entière avant la fusion des communes de 1977.",Localité,6660,82022,82014,Wallonie,Luxembourg,Houffalize,5232
,,,,,Nadrin,https://fr.wikipedia.org/wiki/Nadrin,,,,,,,,,,,82022,,,,,
Nafraiture,Nafraiture,Q2377695,Nafraiture,Nafraiture,Nafraiture,https://fr.wikipedia.org/wiki/Nafraiture,,3053,https://nl.wikipedia.org/wiki/Nafraiture,https://fr.wikipedia.org/wiki/Nafraiture,Geschiedenis,1184,fr,"Nafraiture (en wallon Nafraiteure, localement Nafraitère) est une section de la commune belge de Vresse-sur-Semois située en Région wallonne dans la province de Namur.
C'était une commune à part entière avant la fusion des communes de 1977.
C'est le premier village de la commune de Vresse-sur-Semois que l'on rencontre en venant de Gedinne, si l'on choisit de bifurquer sur la gauche au carrefour de la Chiquetterie où se trouve d'ailleurs un beau jardin de plantes médicinales, aménagé derrière le café-restaurant : il contient des centaines de plantes étiquetées utilisées en herboristerie.
Nafraiture surgit alors dans son cadre verdoyant de prairies, absorbé dans ses occupations champêtres, bien loin de l'agitation des villages de la vallée.
La localité, qui possède de belles fermes traditionnelles et un ancien manoir, s'ordonne autour de la place Baron Léon Frédéric, ainsi baptisée en l'honneur du peintre (1856-1940) dont le nom est indissociable de Nafraiture.
C'est en 1883, au retour d'un long séjour en Italie, que le jeune artiste natif de Schaerbeek s'éprend de Nafraiture, alors qu'il y accompagne une de ses nièces fiancée à l'instituteur du village. C'est là qu'il réalisera désormais la majeure partie de son œuvre, qu'on peut admirer aujourd'hui à Anvers, Gand, Bruxelles et dans l'église de Nafraiture, à laquelle il offrit en 1892 trois de ses plus belles toiles, formant le Triptyque de la Sainte Trinité.
Cette œuvre non conventionnelle, aux coloris délicats et très travaillés, recourant largement au symbolisme, choqua les bonnes âmes de l'époque, plus habituées aux naïves expressions de la piété populaire. Les trois volets (la Sainte Face, Dieu le Père, le Saint-Esprit) fourmillent d'allégories, comme les fleurs de lys qui évoquent la pureté, et les roses l'amour. Le triptyque de Nafraiture a beaucoup voyagé dans les expositions internationales, notamment à la Kunsthalle de Düsseldorf et plusieurs fois au Japon.
L'église Sainte-Anne jouit aussi d'un grand renom pour des œuvres plus contemporaines : un saint Joseph et une sainte Anne trinitaire (c'est-à-dire accompagnée de la Vierge et de l'Enfant-Jésus), statues en terre cuite de Christian Leroy. Un tabernacle d'argent et d'émail, un lutrin de bois sculpté et un superbe chemin de croix en terre cuite de Mathieu Ackermans.
Entre Nafraiture et Orchimont, qui occupent chacun un versant de vallée, la route franchit une gorge boisée. A l'emplacement de l'ancienne gare du vicinal, le syndicat d'initiative local a aménagé une splendide aire de barbecue ainsi qu'une piste de santéADEPS.
Nafraiture porte haut et clair le flambeau des traditions de l'Ardenne, avec son groupe de sonneurs de trompes de chasse, Les Échos de la Semois, qui rehausse de sa présence bon nombre de cérémonies ou festivités régionales.",Localité,5550,91097,91143,Wallonie,Namur,Vresse-sur-Semois,2678
Nalinnes,Nalinnes,Q2657389,Nalinnes,Nalinnes,Nalinnes,https://fr.wikipedia.org/wiki/Nalinnes,Histoire,7846,https://nl.wikipedia.org/wiki/Nalinnes,https://fr.wikipedia.org/wiki/Nalinnes,,272,fr,"Nalinnes (en wallon Naulène) est une section de la commune belge de Ham-sur-Heure-Nalinnes située en Région wallonne dans la province de Hainaut.
C'était une commune à part entière avant la fusion des communes de 1977.",Localité,6120,56058,56086,Wallonie,Hainaut,Ham-sur-Heure-Nalinnes,13578
Namêche,Namêche,Q2298793,Namêche,Nameche,Namache,https://fr.wikipedia.org/wiki/Namêche,,3221,https://nl.wikipedia.org/wiki/Nam%C3%AAche,https://fr.wikipedia.org/wiki/Namêche,,769,fr,"Namêche (en wallon Nametche) est une section de la ville belge d'Andenne située en Région wallonne dans la province de Namur.
C'était une commune à part entière avant la fusion des communes de 1977.

Namêche possède une longue tradition carrière. L’exploitation de la pierre calcaire et de la dolomie y constitue une activité économique ancienne. Cette exploitation explique la présence à Namêche d’un grand nombre de maisons ouvrières en pierre datant du XIXe siècle, étagées à flanc de falaise et construites dans un style mosan typique et non dénué d’intérêt. On y trouve également quelques belles fermes en pierre.
De style néoclassique, l’église de Namêche, dédiée à Notre-Dame, abrite, dans le chœur, un gisant de pierre généralement connu comme étant celui de Sybille de Jérusalem (ou de Lusignan), sœur de Baudouin IV, comte de Namur et roi de Jérusalem (1174). Sur cette pierre se trouve l'inscription suivante : ""Ci gît la droite héritière châtelaine de Samson qui fut du lignage du roi de Jérusalem, prions pour l'âme que Dieu console"".À proximité de cette pierre tombale, sur une petite plaque en marbre, on peut lire l’inscription suivante : « YCI REPOSE LES OSSEMENTS DE SYBILLE DE LVSIGNANT REINE DE YERVSALEM DECEDEE L AN 1187 ».

Cette légende est néanmoins fausse. Il s'agit en effet du gisant de Mélisende de Hierges, épouse de Guillaume de Goumignies, châtelain de Samson décédé en 1255 et dont la pierre tombale se trouvait jadis également dans l'église de Namêche. Le père de Mélisende de Hierges, Manassès de Hierges, était lui-même le fils de Hodierne de Réthel, parente de Godefroid de Bouillon et sœur du roi de Jérusalem Baudouin du Bourg. Mélusine de Hierges est donc effectivement du lignage du roi de Jérusalem. La confusion avec Sybille de Jérusalem provient sans doute de la légende de Mélusine de Hierges, un personnage mythique qui serait devenue reine de Jérusalem en épousant Guy de Lusignan. Or, l'histoire n'a retenu qu'une seule épouse à Guy de Lusignan, Sybille, grâce à laquelle ce fut lui qui devint roi, et pas le contraire. Pour résoudre ce paradoxe, on affirma donc que Sybille et Mélusine - et donc aussi Mélisende - n'étaient qu'une seule et même personne, ce qui ne repose sur aucune vérité historique.
L’église actuelle fut construite en 1858, mais certains éléments de la tour datent du XVIe siècle. Le bâtiment fut classé en 1990.
Selon la légende, la fondation de la première église de Namêche est attribuée à saint Materne, un évêque de Trèves ou de Cologne ayant vécu au IVe siècle de notre ère. Il serait également à l’origine des églises de Walcourt, Dinant, Hastière et Ciney, ainsi que de l’église Notre-Dame de Namur.
Outre l’église Notre-Dame, signalons l’existence, dans le quartier du Bois l’Évêque, d’une autre petite chapelle en pierre de taille, dédiée à sainte Thérèse de Lisieux et datant de 1929, ainsi que de diverses chapelles et potales.",Localité,5300,92093,92003,Wallonie,Namur,Andenne,26767
,,,,,Namêche,https://fr.wikipedia.org/wiki/Namêche,,,,,,,,,,,92093,,,,,
,,,,,Nameche,https://fr.wikipedia.org/wiki/Namêche,,,,,,,,,,,92093,,,,,
NAMUR,Namur,Q134121,Namur,Namur,Горад Намюр,https://fr.wikipedia.org/wiki/Namur,Histoire,46676,https://nl.wikipedia.org/wiki/Namen_(stad),https://fr.wikipedia.org/wiki/Namur,Geschiedenis,24075,fr,"Namur (en wallon Nameur, en néerlandais Namen) est une ville francophone de Belgique, capitale de la Wallonie depuis 1986, et chef-lieu de la province de Namur. La ville occupe une position centrale à 63 km au sud-est de Bruxelles, à 40 km à l'est de Charleroi et à 66 km à l'ouest de Liège.
Occupé dès le Néolithique, le confluent de la Sambre et de la Meuse a vu naître la cité romaine au début de notre ère. Ancien fief des Comtes de Namur, rattaché à la maison du Luxembourg puis à l'empire habsbourgeois, la citadelle de Namur fut l'enjeu de nombreux sièges au cours des époques. Malgré les dégâts subis par les conflits, la ville conserve un riche patrimoine mobilier et immobilier.
Aujourd'hui capitale régionale, la ville est le siège du Parlement de Wallonie, du Gouvernement wallon et du Service public de Wallonie, mais également la ville hôte du Festival international du film francophone, du festival d'arts forains Namur en Mai, du KIKK Festival et anciennement du Verdur Rock.",Ville,5000,92094,92094,Wallonie,Namur,Namur,110628
,,,,,namwileu,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Name,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,namu r,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Namuro,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Namen,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,נאמור,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,나뮈르,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Nameur,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Gorad Namjur,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Намюр,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,na mu er,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Namyur,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Namira,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Namurcum,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Ναμύρ,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,ናሙር,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Namur,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,nmwr  blzhyk,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,شهرستان نمور,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Namīra,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,那慕爾,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Namiūras,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,namwr,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,QNM,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Namuri ringkond,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,na mu er qu,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,นามูร์,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,namyuru,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Namen,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Namir,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Նամյուր,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Намир,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,ナミュール,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Namur,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,نامور,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Namiuras,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,di Namur,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Namjur,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Namyr,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Namouer,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Namur,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Bezirk Namur,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,那慕爾區,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Namouer,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,Arondisamant Namur,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,نمور، بلژیک,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,NAMUR,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
,,,,,shhrstan nmwr,https://fr.wikipedia.org/wiki/Namur,,,,,,,,,,,92094,,,,,
NANDRIN,Nandrin,Q710280,Nandrin,Nandrin,NANDRIN,https://fr.wikipedia.org/wiki/Nandrin,Histoire,1573,https://nl.wikipedia.org/wiki/Nandrin,https://fr.wikipedia.org/wiki/Nandrin,,1857,fr,"Nandrin (en wallon Nandrin) est une commune francophone de Belgique située en Région wallonne dans la province de Liège, ainsi qu’une localité où siège son administration.",Commune,4550,61043,61043,Wallonie,Liège,Nandrin,5821
,,,,,ناندرن,https://fr.wikipedia.org/wiki/Nandrin,,,,,,,,,,,61043,,,,,
,,,,,nan de lan,https://fr.wikipedia.org/wiki/Nandrin,,,,,,,,,,,61043,,,,,
,,,,,Nandrin,https://fr.wikipedia.org/wiki/Nandrin,,,,,,,,,,,61043,,,,,
,,,,,nandrn,https://fr.wikipedia.org/wiki/Nandrin,,,,,,,,,,,61043,,,,,
,,,,,Nandren,https://fr.wikipedia.org/wiki/Nandrin,,,,,,,,,,,61043,,,,,
,,,,,Нандрен,https://fr.wikipedia.org/wiki/Nandrin,,,,,,,,,,,61043,,,,,
,,,,,楠德兰,https://fr.wikipedia.org/wiki/Nandrin,,,,,,,,,,,61043,,,,,
Nanninne,Naninne,Q526661,Naninne,Naninne,Namur (Naninne),https://fr.wikipedia.org/wiki/Naninne,,841,https://nl.wikipedia.org/wiki/Naninne,https://fr.wikipedia.org/wiki/Naninne,,1567,fr,"Naninne (en wallon Nanene) est un village sur les hauteurs de Meuse (rive droite) à quelques kilomètres au Sud-Est de la ville de Namur à laquelle il est administrativement rattaché (Région wallonne de Belgique). C'était une commune à part entière avant la fusion des communes de 1977. Nannine fut un hameau de Dave jusqu'en 1859, année où il devint une commune à part entière.",Localité,5100,92095,92094,Wallonie,Namur,Namur,110628
,,,,,Naninne,https://fr.wikipedia.org/wiki/Naninne,,,,,,,,,,,92095,,,,,
,,,,,Nanninne,https://fr.wikipedia.org/wiki/Naninne,,,,,,,,,,,92095,,,,,
Naomé,Naomé,Q635678,Naomé,Naome,Naome,https://fr.wikipedia.org/wiki/Naomé,Histoire,3270,https://nl.wikipedia.org/wiki/Naom%C3%A9,https://fr.wikipedia.org/wiki/Naomé,,731,fr,"Naomé (en wallon Nayômé) est une section de la commune belge de Bièvre située en Région wallonne dans la province de Namur.

C'était une commune à part entière avant la fusion des communes de 1977.",Localité,5555,91098,91015,Wallonie,Namur,Bièvre,3258
,,,,,Naomé,https://fr.wikipedia.org/wiki/Naomé,,,,,,,,,,,91098,,,,,
NASSOGNE,Nassogne,Q429794,Nassogne,Nassogne,نسونی,https://fr.wikipedia.org/wiki/Nassogne,Histoire,3900,https://nl.wikipedia.org/wiki/Nassogne,https://fr.wikipedia.org/wiki/Nassogne,,5167,fr,"Nassogne est une commune francophone de Belgique située en Région wallonne dans la province de Luxembourg, ainsi qu’une localité où siège son administration.",Commune,6950,83040,83040,Wallonie,Luxembourg,Nassogne,5379
